stem,path,mother
P2781__1024__1648___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2781__1024__1648___824.png,P2781
P2781__1024__2472___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2781__1024__2472___0.png,P2781
P2781__1024__2472___1187,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2781__1024__2472___1187.png,P2781
P2781__1024__2472___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2781__1024__2472___824.png,P2781
P2781__1024__2531___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2781__1024__2531___0.png,P2781
P2781__1024__2531___1187,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2781__1024__2531___1187.png,P2781
P2781__1024__2531___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2781__1024__2531___824.png,P2781
P2781__1024__824___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2781__1024__824___0.png,P2781
P2781__1024__824___1187,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2781__1024__824___1187.png,P2781
P2781__1024__824___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2781__1024__824___824.png,P2781
P2789__1024__0___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__0___0.png,P2789
P2789__1024__0___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__0___1648.png,P2789
P2789__1024__0___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__0___2472.png,P2789
P2789__1024__0___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__0___3296.png,P2789
P2789__1024__0___3473,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__0___3473.png,P2789
P2789__1024__0___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__0___824.png,P2789
P2789__1024__1648___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__1648___0.png,P2789
P2789__1024__1648___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__1648___1648.png,P2789
P2789__1024__1648___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__1648___2472.png,P2789
P2789__1024__1648___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__1648___3296.png,P2789
P2789__1024__1648___3473,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__1648___3473.png,P2789
P2789__1024__1648___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__1648___824.png,P2789
P2789__1024__2472___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__2472___0.png,P2789
P2789__1024__2472___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__2472___1648.png,P2789
P2789__1024__2472___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__2472___2472.png,P2789
P2789__1024__2472___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__2472___3296.png,P2789
P2789__1024__2472___3473,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__2472___3473.png,P2789
P2789__1024__2472___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__2472___824.png,P2789
P2789__1024__3296___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__3296___0.png,P2789
P2789__1024__3296___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__3296___1648.png,P2789
P2789__1024__3296___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__3296___2472.png,P2789
P2789__1024__3296___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__3296___3296.png,P2789
P2789__1024__3296___3473,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__3296___3473.png,P2789
P2789__1024__3296___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__3296___824.png,P2789
P2789__1024__3630___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__3630___0.png,P2789
P2789__1024__3630___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__3630___1648.png,P2789
P2789__1024__3630___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__3630___2472.png,P2789
P2789__1024__3630___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__3630___3296.png,P2789
P2789__1024__3630___3473,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__3630___3473.png,P2789
P2789__1024__3630___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__3630___824.png,P2789
P2789__1024__824___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__824___0.png,P2789
P2789__1024__824___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__824___1648.png,P2789
P2789__1024__824___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__824___2472.png,P2789
P2789__1024__824___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__824___3296.png,P2789
P2789__1024__824___3473,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__824___3473.png,P2789
P2789__1024__824___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2789__1024__824___824.png,P2789
P2791__1024__0___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__0___0.png,P2791
P2791__1024__0___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__0___1648.png,P2791
P2791__1024__0___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__0___2472.png,P2791
P2791__1024__0___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__0___3296.png,P2791
P2791__1024__0___4120,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__0___4120.png,P2791
P2791__1024__0___4944,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__0___4944.png,P2791
P2791__1024__0___5009,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__0___5009.png,P2791
P2791__1024__0___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__0___824.png,P2791
P2791__1024__1648___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__1648___0.png,P2791
P2791__1024__1648___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__1648___1648.png,P2791
P2791__1024__1648___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__1648___2472.png,P2791
P2791__1024__1648___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__1648___3296.png,P2791
P2791__1024__1648___4120,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__1648___4120.png,P2791
P2791__1024__1648___4944,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__1648___4944.png,P2791
P2791__1024__1648___5009,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__1648___5009.png,P2791
P2791__1024__1648___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__1648___824.png,P2791
P2791__1024__2472___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__2472___0.png,P2791
P2791__1024__2472___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__2472___1648.png,P2791
P2791__1024__2472___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__2472___2472.png,P2791
P2791__1024__2472___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__2472___3296.png,P2791
P2791__1024__2472___4120,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__2472___4120.png,P2791
P2791__1024__2472___4944,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__2472___4944.png,P2791
P2791__1024__2472___5009,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__2472___5009.png,P2791
P2791__1024__2472___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__2472___824.png,P2791
P2791__1024__3296___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__3296___0.png,P2791
P2791__1024__3296___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__3296___1648.png,P2791
P2791__1024__3296___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__3296___2472.png,P2791
P2791__1024__3296___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__3296___3296.png,P2791
P2791__1024__3296___4120,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__3296___4120.png,P2791
P2791__1024__3296___4944,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__3296___4944.png,P2791
P2791__1024__3296___5009,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__3296___5009.png,P2791
P2791__1024__3296___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__3296___824.png,P2791
P2791__1024__3988___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__3988___0.png,P2791
P2791__1024__3988___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__3988___1648.png,P2791
P2791__1024__3988___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__3988___2472.png,P2791
P2791__1024__3988___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__3988___3296.png,P2791
P2791__1024__3988___4120,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__3988___4120.png,P2791
P2791__1024__3988___4944,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__3988___4944.png,P2791
P2791__1024__3988___5009,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__3988___5009.png,P2791
P2791__1024__3988___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__3988___824.png,P2791
P2791__1024__824___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__824___0.png,P2791
P2791__1024__824___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__824___1648.png,P2791
P2791__1024__824___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__824___2472.png,P2791
P2791__1024__824___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__824___3296.png,P2791
P2791__1024__824___4120,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__824___4120.png,P2791
P2791__1024__824___4944,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__824___4944.png,P2791
P2791__1024__824___5009,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__824___5009.png,P2791
P2791__1024__824___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2791__1024__824___824.png,P2791
P2794__1024__0___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__0___0.png,P2794
P2794__1024__0___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__0___1648.png,P2794
P2794__1024__0___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__0___2472.png,P2794
P2794__1024__0___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__0___3296.png,P2794
P2794__1024__0___3417,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__0___3417.png,P2794
P2794__1024__0___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__0___824.png,P2794
P2794__1024__1648___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__1648___0.png,P2794
P2794__1024__1648___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__1648___1648.png,P2794
P2794__1024__1648___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__1648___2472.png,P2794
P2794__1024__1648___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__1648___3296.png,P2794
P2794__1024__1648___3417,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__1648___3417.png,P2794
P2794__1024__1648___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__1648___824.png,P2794
P2794__1024__2472___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__2472___0.png,P2794
P2794__1024__2472___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__2472___1648.png,P2794
P2794__1024__2472___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__2472___2472.png,P2794
P2794__1024__2472___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__2472___3296.png,P2794
P2794__1024__2472___3417,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__2472___3417.png,P2794
P2794__1024__2472___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__2472___824.png,P2794
P2794__1024__3296___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__3296___0.png,P2794
P2794__1024__3296___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__3296___1648.png,P2794
P2794__1024__3296___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__3296___2472.png,P2794
P2794__1024__3296___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__3296___3296.png,P2794
P2794__1024__3296___3417,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__3296___3417.png,P2794
P2794__1024__3296___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__3296___824.png,P2794
P2794__1024__3368___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__3368___0.png,P2794
P2794__1024__3368___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__3368___1648.png,P2794
P2794__1024__3368___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__3368___2472.png,P2794
P2794__1024__3368___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__3368___3296.png,P2794
P2794__1024__3368___3417,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__3368___3417.png,P2794
P2794__1024__3368___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__3368___824.png,P2794
P2794__1024__824___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__824___0.png,P2794
P2794__1024__824___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__824___1648.png,P2794
P2794__1024__824___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__824___2472.png,P2794
P2794__1024__824___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__824___3296.png,P2794
P2794__1024__824___3417,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__824___3417.png,P2794
P2794__1024__824___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2794__1024__824___824.png,P2794
P2802__1024__0___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__0___0.png,P2802
P2802__1024__0___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__0___1648.png,P2802
P2802__1024__0___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__0___2472.png,P2802
P2802__1024__0___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__0___3296.png,P2802
P2802__1024__0___4120,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__0___4120.png,P2802
P2802__1024__0___4225,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__0___4225.png,P2802
P2802__1024__0___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__0___824.png,P2802
P2802__1024__1648___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__1648___0.png,P2802
P2802__1024__1648___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__1648___1648.png,P2802
P2802__1024__1648___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__1648___2472.png,P2802
P2802__1024__1648___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__1648___3296.png,P2802
P2802__1024__1648___4120,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__1648___4120.png,P2802
P2802__1024__1648___4225,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__1648___4225.png,P2802
P2802__1024__1648___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__1648___824.png,P2802
P2802__1024__2472___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__2472___0.png,P2802
P2802__1024__2472___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__2472___1648.png,P2802
P2802__1024__2472___2472,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__2472___2472.png,P2802
P2802__1024__2472___3296,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__2472___3296.png,P2802
P2802__1024__2472___4120,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__2472___4120.png,P2802
P2802__1024__2472___4225,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__2472___4225.png,P2802
P2802__1024__2472___824,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__2472___824.png,P2802
P2802__1024__3296___0,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__3296___0.png,P2802
P2802__1024__3296___1648,/home/rspip/cqc/data/dataset/dota/split_ss_dota10_dota15/val/images/P2802__1024__3296___1648.png,P2802
