dataset,cluster,cluster_index
FAIR1M,2593__1024__0___0,919
FAIR1M,2607__1024__0___0,920
FAIR1M,260__1024__0___476,921
FAIR1M,260__1024__476___0,922
FAIR1M,2637__1024__0___0,923
FAIR1M,264__1024__0___0,924
FAIR1M,2663__1024__0___0,925
FAIR1M,267__1024__476___0,926
FAIR1M,267__1024__476___476,927
FAIR1M,2698__1024__0___0,928
FAIR1M,2712__1024__0___0,929
FAIR1M,2718__1024__0___0,930
FAIR1M,2736__1024__0___0,931
FAIR1M,273__1024__0___0,932
FAIR1M,2740__1024__0___0,933
FAIR1M,2744__1024__0___0,934
FAIR1M,2746__1024__0___0,935
FAIR1M,2748__1024__0___0,936
FAIR1M,2764__1024__0___0,937
FAIR1M,2774__1024__0___0,938
FAIR1M,2775__1024__0___0,939
FAIR1M,2787__1024__0___0,940
FAIR1M,2790__1024__0___0,941
FAIR1M,2793__1024__0___0,942
FAIR1M,2795__1024__0___0,943
FAIR1M,2819__1024__0___0,944
FAIR1M,2820__1024__0___0,945
FAIR1M,2851__1024__0___0,946
FAIR1M,2860__1024__0___0,947
FAIR1M,2869__1024__0___0,948
FAIR1M,2874__1024__0___0,949
FAIR1M,2876__1024__0___0,950
FAIR1M,2879__1024__0___0,951
FAIR1M,287__1024__0___0,952
FAIR1M,2882__1024__0___0,953
FAIR1M,2885__1024__0___0,954
FAIR1M,2897__1024__0___0,955
FAIR1M,2922__1024__0___0,956
FAIR1M,2925__1024__0___0,957
FAIR1M,2926__1024__0___0,958
FAIR1M,2947__1024__0___0,959
FAIR1M,2954__1024__0___0,960
FAIR1M,2956__1024__0___0,961
FAIR1M,2959__1024__0___0,962
FAIR1M,2973__1024__0___0,963
FAIR1M,2976__1024__0___0,964
FAIR1M,2979__1024__0___0,965
FAIR1M,2991__1024__0___0,966
FAIR1M,3012__1024__0___0,967
FAIR1M,3026__1024__0___0,968
FAIR1M,3037__1024__0___0,969
FAIR1M,3044__1024__0___0,970
FAIR1M,3066__1024__0___0,971
FAIR1M,3076__1024__0___0,972
FAIR1M,3079__1024__0___0,973
FAIR1M,3083__1024__0___0,974
FAIR1M,3090__1024__0___0,975
FAIR1M,3117__1024__0___0,976
FAIR1M,3125__1024__0___0,977
FAIR1M,3132__1024__0___0,978
FAIR1M,3137__1024__0___0,979
FAIR1M,3141__1024__0___0,980
FAIR1M,3147__1024__0___0,981
FAIR1M,314__1024__0___0,982
FAIR1M,314__1024__0___476,983
FAIR1M,315__1024__0___476,984
FAIR1M,316__1024__0___476,985
FAIR1M,316__1024__476___0,986
FAIR1M,316__1024__476___476,987
FAIR1M,3174__1024__0___0,988
FAIR1M,3175__1024__0___0,989
FAIR1M,3179__1024__0___0,990
FAIR1M,3192__1024__0___0,991
FAIR1M,3198__1024__0___0,992
FAIR1M,3202__1024__0___0,993
FAIR1M,3206__1024__0___0,994
FAIR1M,3210__1024__0___0,995
FAIR1M,3211__1024__0___0,996
FAIR1M,3214__1024__0___0,997
FAIR1M,321__1024__476___476,998
FAIR1M,3221__1024__0___0,999
FAIR1M,3229__1024__0___0,1000
FAIR1M,3231__1024__0___0,1001
FAIR1M,3232__1024__0___0,1002
FAIR1M,3240__1024__0___0,1003
FAIR1M,3246__1024__0___0,1004
FAIR1M,3253__1024__0___0,1005
FAIR1M,3270__1024__0___0,1006
FAIR1M,3281__1024__0___0,1007
FAIR1M,3296__1024__0___0,1008
FAIR1M,329__1024__0___0,1009
FAIR1M,32__1024__0___0,1010
FAIR1M,3312__1024__0___0,1011
FAIR1M,3318__1024__0___0,1012
FAIR1M,3321__1024__0___0,1013
FAIR1M,3326__1024__0___0,1014
FAIR1M,3335__1024__0___0,1015
FAIR1M,3337__1024__0___0,1016
FAIR1M,3349__1024__0___0,1017
FAIR1M,3352__1024__0___0,1018
FAIR1M,3356__1024__0___0,1019
FAIR1M,3380__1024__0___0,1020
FAIR1M,3389__1024__0___0,1021
FAIR1M,3395__1024__0___824,1022
FAIR1M,3400__1024__0___0,1023
FAIR1M,3403__1024__0___0,1024
FAIR1M,3434__1024__0___0,1025
FAIR1M,3438__1024__0___0,1026
FAIR1M,3446__1024__0___0,1027
FAIR1M,3448__1024__0___0,1028
FAIR1M,3487__1024__0___0,1029
FAIR1M,3491__1024__0___0,1030
FAIR1M,353__1024__0___0,1031
FAIR1M,3543__1024__0___0,1032
FAIR1M,3557__1024__0___0,1033
FAIR1M,3576__1024__0___0,1034
FAIR1M,3577__1024__0___0,1035
FAIR1M,357__1024__0___0,1036
FAIR1M,3588__1024__0___0,1037
FAIR1M,3601__1024__0___0,1038
FAIR1M,3614__1024__0___0,1039
FAIR1M,3622__1024__0___0,1040
FAIR1M,3628__1024__0___0,1041
FAIR1M,3644__1024__0___0,1042
FAIR1M,3645__1024__0___0,1043
FAIR1M,3652__1024__0___0,1044
FAIR1M,3653__1024__976___0,1045
FAIR1M,3656__1024__0___0,1046
FAIR1M,3680__1024__0___0,1047
FAIR1M,3687__1024__0___0,1048
FAIR1M,3688__1024__0___0,1049
FAIR1M,3695__1024__0___0,1050
FAIR1M,36__1024__0___476,1051
FAIR1M,3708__1024__0___0,1052
FAIR1M,3710__1024__0___0,1053
FAIR1M,3718__1024__0___0,1054
FAIR1M,3719__1024__0___0,1055
FAIR1M,3742__1024__0___0,1056
FAIR1M,3745__1024__0___0,1057
FAIR1M,374__1024__0___0,1058
FAIR1M,3771__1024__0___0,1059
FAIR1M,3792__1024__0___0,1060
FAIR1M,3803__1024__0___0,1061
FAIR1M,3823__1024__0___0,1062
FAIR1M,382__1024__0___0,1063
FAIR1M,382__1024__0___476,1064
FAIR1M,382__1024__476___0,1065
FAIR1M,382__1024__476___476,1066
FAIR1M,383__1024__0___0,1067
FAIR1M,3840__1024__0___0,1068
FAIR1M,3848__1024__0___0,1069
FAIR1M,3849__1024__0___0,1070
FAIR1M,3855__1024__0___0,1071
FAIR1M,386__1024__0___476,1072
FAIR1M,3879__1024__0___0,1073
FAIR1M,3889__1024__0___0,1074
FAIR1M,3905__1024__0___0,1075
FAIR1M,3908__1024__0___0,1076
FAIR1M,3916__1024__0___0,1077
FAIR1M,3917__1024__0___0,1078
FAIR1M,391__1024__0___0,1079
FAIR1M,3937__1024__0___1648,1080
FAIR1M,3937__1024__0___824,1081
FAIR1M,3937__1024__1648___824,1082
FAIR1M,3937__1024__824___0,1083
FAIR1M,3937__1024__824___824,1084
FAIR1M,3950__1024__0___0,1085
FAIR1M,3955__1024__0___0,1086
FAIR1M,3957__1024__0___0,1087
FAIR1M,395__1024__0___0,1088
FAIR1M,395__1024__0___476,1089
FAIR1M,395__1024__476___476,1090
FAIR1M,3963__1024__0___0,1091
FAIR1M,3970__1024__0___0,1092
FAIR1M,3973__1024__0___0,1093
FAIR1M,3973__1024__0___824,1094
FAIR1M,3973__1024__976___0,1095
FAIR1M,3999__1024__0___0,1096
FAIR1M,4010__1024__0___0,1097
FAIR1M,401__1024__0___0,1098
FAIR1M,401__1024__476___0,1099
FAIR1M,4039__1024__0___0,1100
FAIR1M,4064__1024__0___0,1101
FAIR1M,4065__1024__0___0,1102
FAIR1M,4068__1024__0___0,1103
FAIR1M,4069__1024__0___0,1104
FAIR1M,4071__1024__0___0,1105
FAIR1M,4078__1024__0___0,1106
FAIR1M,4091__1024__0___0,1107
FAIR1M,4094__1024__0___0,1108
FAIR1M,409__1024__476___0,1109
FAIR1M,4108__1024__0___0,1110
FAIR1M,4116__1024__0___0,1111
FAIR1M,4119__1024__0___0,1112
FAIR1M,4148__1024__0___0,1113
FAIR1M,414__1024__476___0,1114
FAIR1M,414__1024__476___476,1115
FAIR1M,4158__1024__0___0,1116
FAIR1M,4164__1024__0___0,1117
FAIR1M,4166__1024__0___0,1118
FAIR1M,4181__1024__0___0,1119
FAIR1M,4195__1024__0___0,1120
FAIR1M,4203__1024__0___0,1121
FAIR1M,4205__1024__0___0,1122
FAIR1M,4266__1024__0___0,1123
FAIR1M,4269__1024__0___0,1124
FAIR1M,4285__1024__0___0,1125
FAIR1M,4292__1024__0___0,1126
FAIR1M,42__1024__0___0,1127
FAIR1M,4311__1024__0___0,1128
FAIR1M,4314__1024__0___0,1129
FAIR1M,4320__1024__0___0,1130
FAIR1M,4332__1024__0___0,1131
FAIR1M,4335__1024__0___0,1132
FAIR1M,4336__1024__0___0,1133
FAIR1M,4337__1024__0___0,1134
FAIR1M,4341__1024__0___0,1135
FAIR1M,4345__1024__0___0,1136
FAIR1M,4386__1024__0___0,1137
FAIR1M,4392__1024__0___0,1138
FAIR1M,4409__1024__0___0,1139
FAIR1M,4410__1024__0___0,1140
FAIR1M,4438__1024__0___0,1141
FAIR1M,4443__1024__0___0,1142
FAIR1M,445__1024__0___476,1143
FAIR1M,445__1024__476___0,1144
FAIR1M,4469__1024__0___0,1145
FAIR1M,4473__1024__0___0,1146
FAIR1M,447__1024__0___0,1147
FAIR1M,4488__1024__0___0,1148
FAIR1M,4489__1024__0___0,1149
FAIR1M,4490__1024__0___0,1150
FAIR1M,4502__1024__0___0,1151
FAIR1M,4517__1024__0___0,1152
FAIR1M,4529__1024__0___0,1153
FAIR1M,453__1024__2472___3296,1154
FAIR1M,453__1024__2472___824,1155
FAIR1M,453__1024__3296___1648,1156
FAIR1M,453__1024__3296___3976,1157
FAIR1M,453__1024__3976___1648,1158
FAIR1M,453__1024__3976___2472,1159
FAIR1M,4552__1024__0___0,1160
FAIR1M,4554__1024__0___0,1161
FAIR1M,4577__1024__0___0,1162
FAIR1M,4583__1024__0___0,1163
FAIR1M,4595__1024__0___0,1164
FAIR1M,4600__1024__0___0,1165
FAIR1M,4604__1024__0___0,1166
FAIR1M,4609__1024__0___0,1167
FAIR1M,460__1024__0___0,1168
FAIR1M,4626__1024__0___0,1169
FAIR1M,4629__1024__0___0,1170
FAIR1M,462__1024__476___476,1171
FAIR1M,4637__1024__0___0,1172
FAIR1M,4663__1024__0___0,1173
FAIR1M,4674__1024__0___0,1174
FAIR1M,4698__1024__0___0,1175
FAIR1M,4699__1024__0___0,1176
FAIR1M,4703__1024__0___0,1177
FAIR1M,4708__1024__0___0,1178
FAIR1M,470__1024__0___0,1179
FAIR1M,4717__1024__0___0,1180
FAIR1M,4721__1024__0___0,1181
FAIR1M,4728__1024__0___0,1182
FAIR1M,4742__1024__0___0,1183
FAIR1M,4743__1024__0___0,1184
FAIR1M,4759__1024__0___0,1185
FAIR1M,4765__1024__0___0,1186
FAIR1M,476__1024__0___0,1187
FAIR1M,476__1024__476___476,1188
FAIR1M,4771__1024__0___0,1189
FAIR1M,4786__1024__0___0,1190
FAIR1M,4798__1024__0___0,1191
FAIR1M,4803__1024__0___0,1192
FAIR1M,480__1024__0___0,1193
FAIR1M,4811__1024__0___0,1194
FAIR1M,4838__1024__0___0,1195
FAIR1M,4843__1024__0___0,1196
FAIR1M,484__1024__0___0,1197
FAIR1M,4861__1024__0___0,1198
FAIR1M,4868__1024__0___0,1199
FAIR1M,4891__1024__0___0,1200
FAIR1M,4898__1024__0___0,1201
FAIR1M,489__1024__0___0,1202
FAIR1M,489__1024__0___476,1203
FAIR1M,489__1024__476___476,1204
FAIR1M,4902__1024__0___0,1205
FAIR1M,4917__1024__0___0,1206
FAIR1M,491__1024__0___0,1207
FAIR1M,4923__1024__0___0,1208
FAIR1M,4925__1024__0___0,1209
FAIR1M,4937__1024__0___0,1210
FAIR1M,4957__1024__0___0,1211
FAIR1M,4964__1024__0___0,1212
FAIR1M,4977__1024__0___0,1213
FAIR1M,4987__1024__0___0,1214
FAIR1M,5001__1024__0___0,1215
FAIR1M,5004__1024__0___0,1216
FAIR1M,5009__1024__0___0,1217
FAIR1M,5014__1024__0___0,1218
FAIR1M,5017__1024__0___0,1219
FAIR1M,5020__1024__0___0,1220
FAIR1M,5058__1024__0___0,1221
FAIR1M,5063__1024__0___0,1222
FAIR1M,506__1024__0___0,1223
FAIR1M,506__1024__0___476,1224
FAIR1M,5073__1024__0___0,1225
FAIR1M,5091__1024__0___0,1226
FAIR1M,5092__1024__0___0,1227
FAIR1M,5112__1024__0___0,1228
FAIR1M,511__1024__0___0,1229
FAIR1M,5121__1024__0___0,1230
FAIR1M,5129__1024__0___0,1231
FAIR1M,513__1024__0___0,1232
FAIR1M,5143__1024__0___0,1233
FAIR1M,5161__1024__0___0,1234
FAIR1M,5164__1024__0___0,1235
FAIR1M,517__1024__0___0,1236
FAIR1M,517__1024__476___476,1237
FAIR1M,5189__1024__0___0,1238
FAIR1M,5196__1024__0___0,1239
FAIR1M,5197__1024__0___0,1240
FAIR1M,5222__1024__0___0,1241
FAIR1M,5224__1024__0___0,1242
FAIR1M,5233__1024__0___0,1243
FAIR1M,5242__1024__0___0,1244
FAIR1M,525__1024__0___0,1245
FAIR1M,5268__1024__0___0,1246
FAIR1M,526__1024__0___0,1247
FAIR1M,5276__1024__0___0,1248
FAIR1M,5288__1024__0___0,1249
FAIR1M,5297__1024__0___0,1250
FAIR1M,5316__1024__0___0,1251
FAIR1M,5319__1024__0___0,1252
FAIR1M,5331__1024__0___0,1253
FAIR1M,5335__1024__0___0,1254
FAIR1M,5367__1024__0___0,1255
FAIR1M,5370__1024__0___0,1256
FAIR1M,5384__1024__0___0,1257
FAIR1M,5395__1024__0___0,1258
FAIR1M,5407__1024__0___0,1259
FAIR1M,5411__1024__0___0,1260
FAIR1M,5422__1024__0___0,1261
FAIR1M,544__1024__0___0,1262
FAIR1M,5462__1024__0___0,1263
FAIR1M,5463__1024__0___0,1264
FAIR1M,5466__1024__0___0,1265
FAIR1M,5467__1024__0___824,1266
FAIR1M,5467__1024__824___824,1267
FAIR1M,5467__1024__824___976,1268
FAIR1M,5467__1024__976___824,1269
FAIR1M,5467__1024__976___976,1270
FAIR1M,5473__1024__0___0,1271
FAIR1M,5477__1024__0___0,1272
FAIR1M,5482__1024__0___0,1273
FAIR1M,5487__1024__0___0,1274
FAIR1M,5531__1024__0___0,1275
FAIR1M,5541__1024__0___0,1276
FAIR1M,5543__1024__0___0,1277
FAIR1M,5554__1024__0___0,1278
FAIR1M,5569__1024__0___0,1279
FAIR1M,556__1024__0___0,1280
FAIR1M,5605__1024__0___0,1281
FAIR1M,5616__1024__0___0,1282
FAIR1M,562__1024__0___0,1283
FAIR1M,5631__1024__0___0,1284
FAIR1M,563__1024__0___0,1285
FAIR1M,563__1024__476___0,1286
FAIR1M,563__1024__476___476,1287
FAIR1M,5648__1024__0___0,1288
FAIR1M,5651__1024__0___0,1289
FAIR1M,5656__1024__0___0,1290
FAIR1M,5659__1024__0___0,1291
FAIR1M,5660__1024__0___0,1292
FAIR1M,5663__1024__0___0,1293
FAIR1M,5671__1024__0___0,1294
FAIR1M,5674__1024__0___0,1295
FAIR1M,567__1024__0___0,1296
FAIR1M,5682__1024__0___0,1297
FAIR1M,5698__1024__0___0,1298
FAIR1M,5699__1024__0___0,1299
FAIR1M,5699__1024__824___824,1300
FAIR1M,5699__1024__824___976,1301
FAIR1M,5699__1024__976___824,1302
FAIR1M,5699__1024__976___976,1303
FAIR1M,5720__1024__0___0,1304
FAIR1M,5721__1024__0___0,1305
FAIR1M,5728__1024__0___0,1306
FAIR1M,5729__1024__0___0,1307
FAIR1M,5730__1024__0___0,1308
FAIR1M,5737__1024__0___0,1309
FAIR1M,5746__1024__0___0,1310
FAIR1M,5750__1024__0___0,1311
FAIR1M,5754__1024__0___0,1312
FAIR1M,5759__1024__0___0,1313
FAIR1M,5781__1024__0___0,1314
FAIR1M,5811__1024__0___0,1315
FAIR1M,583__1024__0___0,1316
FAIR1M,583__1024__0___476,1317
FAIR1M,583__1024__476___476,1318
FAIR1M,5841__1024__0___0,1319
FAIR1M,584__1024__0___0,1320
FAIR1M,585__1024__0___0,1321
FAIR1M,5876__1024__0___0,1322
FAIR1M,5879__1024__1648___2472,1323
FAIR1M,5879__1024__2976___0,1324
FAIR1M,5879__1024__2976___1648,1325
FAIR1M,5879__1024__2976___2472,1326
FAIR1M,5881__1024__0___0,1327
FAIR1M,5883__1024__0___0,1328
FAIR1M,5894__1024__0___0,1329
FAIR1M,5897__1024__0___0,1330
FAIR1M,58__1024__0___0,1331
FAIR1M,5900__1024__0___0,1332
FAIR1M,590__1024__0___0,1333
FAIR1M,5918__1024__0___0,1334
FAIR1M,5931__1024__0___0,1335
FAIR1M,5940__1024__0___0,1336
FAIR1M,5957__1024__0___0,1337
FAIR1M,5965__1024__0___0,1338
FAIR1M,5979__1024__0___0,1339
FAIR1M,5981__1024__0___0,1340
FAIR1M,5997__1024__0___0,1341
FAIR1M,6010__1024__0___0,1342
FAIR1M,6022__1024__0___0,1343
FAIR1M,6048__1024__0___0,1344
FAIR1M,6058__1024__0___0,1345
FAIR1M,6062__1024__0___0,1346
FAIR1M,6063__1024__0___0,1347
FAIR1M,6066__1024__0___0,1348
FAIR1M,6069__1024__0___0,1349
FAIR1M,608__1024__0___0,1350
FAIR1M,6096__1024__0___0,1351
FAIR1M,6102__1024__0___0,1352
FAIR1M,6112__1024__0___0,1353
FAIR1M,6113__1024__0___0,1354
FAIR1M,611__1024__0___0,1355
FAIR1M,6124__1024__0___0,1356
FAIR1M,6130__1024__0___0,1357
FAIR1M,6134__1024__0___0,1358
FAIR1M,6135__1024__0___0,1359
FAIR1M,6144__1024__0___0,1360
FAIR1M,6147__1024__0___0,1361
FAIR1M,6160__1024__0___0,1362
FAIR1M,6171__1024__0___0,1363
FAIR1M,6172__1024__0___0,1364
FAIR1M,6173__1024__0___0,1365
FAIR1M,6175__1024__0___0,1366
FAIR1M,6176__1024__0___0,1367
FAIR1M,6180__1024__0___0,1368
FAIR1M,6182__1024__0___0,1369
FAIR1M,6193__1024__0___0,1370
FAIR1M,6199__1024__0___0,1371
FAIR1M,6225__1024__0___0,1372
FAIR1M,6227__1024__0___0,1373
FAIR1M,6230__1024__0___0,1374
FAIR1M,6240__1024__0___0,1375
FAIR1M,6244__1024__0___0,1376
FAIR1M,6246__1024__0___0,1377
FAIR1M,6254__1024__0___976,1378
FAIR1M,6254__1024__824___824,1379
FAIR1M,6254__1024__824___976,1380
FAIR1M,6254__1024__976___824,1381
FAIR1M,6254__1024__976___976,1382
FAIR1M,6256__1024__0___0,1383
FAIR1M,6261__1024__0___0,1384
FAIR1M,6262__1024__0___0,1385
FAIR1M,6265__1024__0___0,1386
FAIR1M,6281__1024__0___0,1387
FAIR1M,6283__1024__0___0,1388
FAIR1M,6284__1024__0___0,1389
FAIR1M,6295__1024__0___0,1390
FAIR1M,6304__1024__0___0,1391
FAIR1M,6319__1024__0___0,1392
FAIR1M,6324__1024__0___0,1393
FAIR1M,6325__1024__0___0,1394
FAIR1M,6329__1024__0___0,1395
FAIR1M,6357__1024__0___0,1396
FAIR1M,6371__1024__0___0,1397
FAIR1M,6374__1024__0___0,1398
FAIR1M,6393__1024__0___0,1399
FAIR1M,6399__1024__0___0,1400
FAIR1M,6408__1024__0___0,1401
FAIR1M,6409__1024__0___0,1402
FAIR1M,6437__1024__824___0,1403
FAIR1M,6437__1024__824___824,1404
FAIR1M,6437__1024__824___976,1405
FAIR1M,6437__1024__976___0,1406
FAIR1M,6437__1024__976___976,1407
FAIR1M,643__1024__0___0,1408
FAIR1M,643__1024__476___476,1409
FAIR1M,6443__1024__0___0,1410
FAIR1M,6445__1024__0___0,1411
FAIR1M,6446__1024__0___0,1412
FAIR1M,6446__1024__0___824,1413
FAIR1M,6446__1024__0___976,1414
FAIR1M,6446__1024__976___976,1415
FAIR1M,6462__1024__0___0,1416
FAIR1M,6471__1024__0___0,1417
FAIR1M,6479__1024__0___0,1418
FAIR1M,6491__1024__0___0,1419
FAIR1M,6506__1024__0___0,1420
FAIR1M,6510__1024__0___0,1421
FAIR1M,6511__1024__0___0,1422
FAIR1M,6516__1024__0___0,1423
FAIR1M,6521__1024__0___0,1424
FAIR1M,6523__1024__0___0,1425
FAIR1M,6529__1024__0___0,1426
FAIR1M,6538__1024__0___0,1427
FAIR1M,6540__1024__0___0,1428
FAIR1M,6542__1024__0___0,1429
FAIR1M,6542__1024__0___976,1430
FAIR1M,6542__1024__824___824,1431
FAIR1M,6542__1024__824___976,1432
FAIR1M,6542__1024__976___976,1433
FAIR1M,6561__1024__0___0,1434
FAIR1M,6577__1024__0___0,1435
FAIR1M,6584__1024__0___0,1436
FAIR1M,6600__1024__0___0,1437
FAIR1M,6609__1024__0___0,1438
FAIR1M,6610__1024__0___0,1439
FAIR1M,6619__1024__0___0,1440
FAIR1M,6620__1024__0___0,1441
FAIR1M,6626__1024__0___0,1442
FAIR1M,6645__1024__0___0,1443
FAIR1M,6649__1024__0___0,1444
FAIR1M,6654__1024__0___0,1445
FAIR1M,6656__1024__0___0,1446
FAIR1M,6658__1024__0___0,1447
FAIR1M,6672__1024__0___0,1448
FAIR1M,6677__1024__0___0,1449
FAIR1M,6689__1024__0___0,1450
FAIR1M,671__1024__476___476,1451
FAIR1M,6722__1024__0___0,1452
FAIR1M,6724__1024__0___0,1453
FAIR1M,6730__1024__0___0,1454
FAIR1M,6732__1024__0___0,1455
FAIR1M,675__1024__0___0,1456
FAIR1M,6782__1024__0___0,1457
FAIR1M,6788__1024__0___0,1458
FAIR1M,6792__1024__0___0,1459
FAIR1M,6793__1024__0___0,1460
FAIR1M,679__1024__0___0,1461
FAIR1M,6801__1024__0___0,1462
FAIR1M,6822__1024__0___0,1463
FAIR1M,6849__1024__0___0,1464
FAIR1M,6851__1024__0___0,1465
FAIR1M,6886__1024__0___0,1466
FAIR1M,6896__1024__0___0,1467
FAIR1M,6904__1024__0___0,1468
FAIR1M,6909__1024__0___0,1469
FAIR1M,6944__1024__0___0,1470
FAIR1M,6948__1024__0___0,1471
FAIR1M,6964__1024__0___0,1472
FAIR1M,6965__1024__0___0,1473
FAIR1M,6979__1024__0___0,1474
FAIR1M,6987__1024__0___0,1475
FAIR1M,6997__1024__0___0,1476
FAIR1M,6998__1024__0___0,1477
FAIR1M,7000__1024__0___0,1478
FAIR1M,700__1024__0___0,1479
FAIR1M,7027__1024__0___0,1480
FAIR1M,703__1024__0___0,1481
FAIR1M,7078__1024__0___0,1482
FAIR1M,7089__1024__0___0,1483
FAIR1M,7100__1024__0___0,1484
FAIR1M,710__1024__0___0,1485
FAIR1M,7128__1024__0___0,1486
FAIR1M,7145__1024__0___0,1487
FAIR1M,7147__1024__0___0,1488
FAIR1M,7151__1024__0___0,1489
FAIR1M,7157__1024__0___0,1490
FAIR1M,7159__1024__0___0,1491
FAIR1M,7161__1024__0___0,1492
FAIR1M,7164__1024__0___0,1493
FAIR1M,7166__1024__0___0,1494
FAIR1M,7170__1024__0___0,1495
FAIR1M,7175__1024__0___0,1496
FAIR1M,7176__1024__0___0,1497
FAIR1M,7177__1024__0___0,1498
FAIR1M,7196__1024__0___0,1499
FAIR1M,7224__1024__0___0,1500
FAIR1M,7269__1024__0___0,1501
FAIR1M,7288__1024__0___0,1502
FAIR1M,7295__1024__0___0,1503
FAIR1M,7298__1024__0___0,1504
FAIR1M,72__1024__0___0,1505
FAIR1M,7301__1024__0___0,1506
FAIR1M,7309__1024__0___0,1507
FAIR1M,7318__1024__0___0,1508
FAIR1M,7320__1024__0___0,1509
FAIR1M,7335__1024__0___0,1510
FAIR1M,7349__1024__0___0,1511
FAIR1M,7358__1024__0___0,1512
FAIR1M,7360__1024__0___0,1513
FAIR1M,7362__1024__0___0,1514
FAIR1M,7363__1024__0___0,1515
FAIR1M,7369__1024__0___0,1516
FAIR1M,7376__1024__0___0,1517
FAIR1M,7377__1024__0___0,1518
FAIR1M,737__1024__0___0,1519
FAIR1M,7389__1024__0___0,1520
FAIR1M,738__1024__0___0,1521
FAIR1M,7397__1024__0___0,1522
FAIR1M,7400__1024__0___0,1523
FAIR1M,7412__1024__0___0,1524
FAIR1M,7420__1024__0___0,1525
FAIR1M,7424__1024__0___0,1526
FAIR1M,7430__1024__0___0,1527
FAIR1M,7435__1024__0___0,1528
FAIR1M,7436__1024__0___0,1529
FAIR1M,7438__1024__0___0,1530
FAIR1M,7457__1024__0___0,1531
FAIR1M,7460__1024__0___0,1532
FAIR1M,7478__1024__0___0,1533
FAIR1M,747__1024__0___0,1534
FAIR1M,7495__1024__0___0,1535
FAIR1M,7505__1024__0___0,1536
FAIR1M,750__1024__0___0,1537
FAIR1M,7515__1024__0___0,1538
FAIR1M,7525__1024__0___0,1539
FAIR1M,7537__1024__0___0,1540
FAIR1M,7544__1024__0___0,1541
FAIR1M,7547__1024__0___0,1542
FAIR1M,7552__1024__0___0,1543
FAIR1M,7582__1024__0___0,1544
FAIR1M,7595__1024__0___0,1545
FAIR1M,7609__1024__0___0,1546
FAIR1M,760__1024__1648___1648,1547
FAIR1M,760__1024__1648___1976,1548
FAIR1M,760__1024__1976___0,1549
FAIR1M,760__1024__1976___1648,1550
FAIR1M,760__1024__1976___1976,1551
FAIR1M,760__1024__824___1976,1552
FAIR1M,760__1024__824___824,1553
FAIR1M,7612__1024__0___0,1554
FAIR1M,7615__1024__0___0,1555
FAIR1M,7627__1024__0___0,1556
FAIR1M,7644__1024__0___0,1557
FAIR1M,764__1024__0___0,1558
FAIR1M,764__1024__0___476,1559
FAIR1M,7659__1024__0___0,1560
FAIR1M,7664__1024__0___0,1561
FAIR1M,7691__1024__0___0,1562
FAIR1M,7698__1024__0___0,1563
FAIR1M,7702__1024__0___0,1564
FAIR1M,7714__1024__0___0,1565
FAIR1M,7720__1024__0___0,1566
FAIR1M,7740__1024__0___1648,1567
FAIR1M,7740__1024__1648___2976,1568
FAIR1M,7740__1024__2472___1648,1569
FAIR1M,7740__1024__2472___2472,1570
FAIR1M,7740__1024__2472___824,1571
FAIR1M,7740__1024__2976___0,1572
FAIR1M,7740__1024__2976___2976,1573
FAIR1M,7740__1024__2976___824,1574
FAIR1M,7750__1024__0___0,1575
FAIR1M,7761__1024__824___0,1576
FAIR1M,7767__1024__0___0,1577
FAIR1M,7781__1024__0___0,1578
FAIR1M,778__1024__0___0,1579
FAIR1M,7793__1024__0___0,1580
FAIR1M,7802__1024__0___0,1581
FAIR1M,7803__1024__0___0,1582
FAIR1M,7805__1024__0___0,1583
FAIR1M,7825__1024__0___0,1584
FAIR1M,782__1024__0___0,1585
FAIR1M,7835__1024__0___0,1586
FAIR1M,7852__1024__0___0,1587
FAIR1M,7858__1024__0___0,1588
FAIR1M,7860__1024__0___0,1589
FAIR1M,7863__1024__0___0,1590
FAIR1M,7876__1024__0___0,1591
FAIR1M,7893__1024__0___0,1592
FAIR1M,789__1024__0___1976,1593
FAIR1M,789__1024__1648___1648,1594
FAIR1M,789__1024__1976___824,1595
FAIR1M,7904__1024__0___0,1596
FAIR1M,7910__1024__0___0,1597
FAIR1M,7911__1024__0___0,1598
FAIR1M,7920__1024__0___0,1599
FAIR1M,7925__1024__0___0,1600
FAIR1M,7928__1024__0___0,1601
FAIR1M,7932__1024__0___0,1602
FAIR1M,7937__1024__0___0,1603
FAIR1M,7939__1024__0___0,1604
FAIR1M,793__1024__0___0,1605
FAIR1M,7941__1024__0___0,1606
FAIR1M,7943__1024__0___0,1607
FAIR1M,7946__1024__0___0,1608
FAIR1M,7956__1024__0___0,1609
FAIR1M,7961__1024__0___0,1610
FAIR1M,7969__1024__0___0,1611
FAIR1M,7970__1024__0___0,1612
FAIR1M,7973__1024__0___0,1613
FAIR1M,7__1024__0___1976,1614
FAIR1M,7__1024__0___824,1615
FAIR1M,7__1024__824___1648,1616
FAIR1M,8015__1024__0___0,1617
FAIR1M,8018__1024__0___0,1618
FAIR1M,8034__1024__0___0,1619
FAIR1M,8052__1024__0___0,1620
FAIR1M,8064__1024__0___0,1621
FAIR1M,8077__1024__0___0,1622
FAIR1M,8088__1024__0___0,1623
FAIR1M,8091__1024__0___0,1624
