dataset,cluster_index,cluster
FAIR1M,1971,8688__1024__0___0
FAIR1M,1972,8692__1024__0___0
FAIR1M,1973,8712__1024__0___0
FAIR1M,1974,8715__1024__0___0
FAIR1M,1975,8716__1024__0___0
FAIR1M,1976,8722__1024__0___0
FAIR1M,1977,8737__1024__0___0
FAIR1M,1978,8746__1024__0___0
FAIR1M,1979,8752__1024__0___0
FAIR1M,1980,8758__1024__0___0
FAIR1M,1981,8771__1024__0___0
FAIR1M,1982,8783__1024__0___0
FAIR1M,1983,8795__1024__0___0
FAIR1M,1984,8804__1024__0___0
FAIR1M,1985,8817__1024__0___0
FAIR1M,1986,8823__1024__0___0
FAIR1M,1987,8826__1024__0___0
FAIR1M,1988,8837__1024__0___0
FAIR1M,1989,8845__1024__0___0
FAIR1M,1990,8858__1024__0___0
FAIR1M,1991,8867__1024__0___0
FAIR1M,1992,8869__1024__0___0
FAIR1M,1993,8898__1024__0___0
FAIR1M,1994,8901__1024__0___0
FAIR1M,1995,8924__1024__0___0
FAIR1M,1996,8937__1024__0___0
FAIR1M,1997,8944__1024__0___0
FAIR1M,1998,8945__1024__0___0
FAIR1M,1999,8947__1024__0___0
FAIR1M,2000,8948__1024__0___0
FAIR1M,2001,8951__1024__0___0
FAIR1M,2002,8955__1024__0___0
FAIR1M,2003,8963__1024__0___0
FAIR1M,2004,8966__1024__0___0
FAIR1M,2005,8969__1024__0___0
FAIR1M,2006,8972__1024__0___0
FAIR1M,2007,8990__1024__0___0
FAIR1M,2008,8998__1024__0___0
FAIR1M,2009,9011__1024__0___0
FAIR1M,2010,9016__1024__0___0
FAIR1M,2011,9019__1024__0___0
FAIR1M,2012,904__1024__0___0
FAIR1M,2013,9060__1024__0___0
FAIR1M,2014,908__1024__0___0
FAIR1M,2015,908__1024__0___476
FAIR1M,2016,9091__1024__0___0
FAIR1M,2017,9097__1024__0___0
FAIR1M,2018,9109__1024__0___0
FAIR1M,2019,9112__1024__0___0
FAIR1M,2020,9114__1024__0___0
FAIR1M,2021,9127__1024__0___0
FAIR1M,2022,9128__1024__0___0
FAIR1M,2023,9155__1024__0___0
FAIR1M,2024,9169__1024__0___0
FAIR1M,2025,9170__1024__0___0
FAIR1M,2026,9196__1024__0___0
FAIR1M,2027,91__1024__476___0
FAIR1M,2028,920__1024__0___0
FAIR1M,2029,9219__1024__0___0
FAIR1M,2030,921__1024__0___0
FAIR1M,2031,921__1024__476___476
FAIR1M,2032,9224__1024__0___0
FAIR1M,2033,9226__1024__0___0
FAIR1M,2034,9242__1024__0___0
FAIR1M,2035,9247__1024__0___0
FAIR1M,2036,9248__1024__0___0
FAIR1M,2037,9276__1024__0___0
FAIR1M,2038,929__1024__0___0
FAIR1M,2039,9327__1024__0___0
FAIR1M,2040,9331__1024__0___0
FAIR1M,2041,9336__1024__0___0
FAIR1M,2042,9340__1024__0___0
FAIR1M,2043,9343__1024__0___0
FAIR1M,2044,9355__1024__0___0
FAIR1M,2045,9378__1024__0___0
FAIR1M,2046,9391__1024__0___0
FAIR1M,2047,9403__1024__0___0
FAIR1M,2048,9404__1024__0___0
FAIR1M,2049,9424__1024__0___0
FAIR1M,2050,9446__1024__0___0
FAIR1M,2051,9465__1024__0___0
FAIR1M,2052,9466__1024__0___0
FAIR1M,2053,9473__1024__0___0
FAIR1M,2054,9477__1024__0___0
FAIR1M,2055,9478__1024__0___0
FAIR1M,2056,9486__1024__0___0
FAIR1M,2057,9488__1024__0___0
FAIR1M,2058,9491__1024__0___0
FAIR1M,2059,9495__1024__0___0
FAIR1M,2060,9496__1024__0___0
FAIR1M,2061,9501__1024__0___0
FAIR1M,2062,9502__1024__0___0
FAIR1M,2063,9507__1024__0___0
FAIR1M,2064,9511__1024__0___0
FAIR1M,2065,9515__1024__0___0
FAIR1M,2066,9517__1024__0___0
FAIR1M,2067,951__1024__0___0
FAIR1M,2068,951__1024__476___476
FAIR1M,2069,9522__1024__0___824
FAIR1M,2070,9522__1024__0___976
FAIR1M,2071,9522__1024__824___824
FAIR1M,2072,9522__1024__976___0
FAIR1M,2073,9522__1024__976___824
FAIR1M,2074,9528__1024__0___0
FAIR1M,2075,953__1024__0___476
FAIR1M,2076,953__1024__476___0
FAIR1M,2077,953__1024__476___476
FAIR1M,2078,9541__1024__0___0
FAIR1M,2079,9556__1024__0___0
FAIR1M,2080,9565__1024__0___0
FAIR1M,2081,9575__1024__0___0
FAIR1M,2082,9578__1024__0___0
FAIR1M,2083,9580__1024__0___0
FAIR1M,2084,9582__1024__0___0
FAIR1M,2085,9596__1024__0___0
FAIR1M,2086,9599__1024__0___0
FAIR1M,2087,9605__1024__0___0
FAIR1M,2088,9610__1024__0___0
FAIR1M,2089,9615__1024__0___0
FAIR1M,2090,9617__1024__0___0
FAIR1M,2091,9619__1024__0___0
FAIR1M,2092,961__1024__0___0
FAIR1M,2093,961__1024__476___0
FAIR1M,2094,961__1024__476___476
FAIR1M,2095,9626__1024__0___0
FAIR1M,2096,9635__1024__0___0
FAIR1M,2097,9637__1024__0___0
FAIR1M,2098,963__1024__0___476
FAIR1M,2099,9640__1024__0___0
FAIR1M,2100,9657__1024__0___0
FAIR1M,2101,966__1024__0___0
FAIR1M,2102,967__1024__0___0
FAIR1M,2103,9685__1024__0___0
FAIR1M,2104,9686__1024__0___0
FAIR1M,2105,9695__1024__0___0
FAIR1M,2106,9702__1024__0___0
FAIR1M,2107,9705__1024__0___0
FAIR1M,2108,9716__1024__0___0
FAIR1M,2109,9732__1024__0___0
FAIR1M,2110,9738__1024__0___0
FAIR1M,2111,9741__1024__0___0
FAIR1M,2112,9742__1024__0___0
FAIR1M,2113,974__1024__0___0
FAIR1M,2114,9760__1024__0___0
FAIR1M,2115,978__1024__0___476
FAIR1M,2116,978__1024__476___0
FAIR1M,2117,978__1024__476___476
FAIR1M,2118,9796__1024__0___0
FAIR1M,2119,9806__1024__0___0
FAIR1M,2120,9808__1024__0___0
FAIR1M,2121,9809__1024__0___0
FAIR1M,2122,980__1024__476___0
FAIR1M,2123,980__1024__476___476
FAIR1M,2124,9827__1024__0___0
FAIR1M,2125,9836__1024__0___0
FAIR1M,2126,9838__1024__0___0
FAIR1M,2127,9840__1024__0___0
FAIR1M,2128,9864__1024__0___0
FAIR1M,2129,9867__1024__0___0
FAIR1M,2130,9871__1024__0___0
FAIR1M,2131,987__1024__476___0
FAIR1M,2132,987__1024__476___476
FAIR1M,2133,9884__1024__0___0
FAIR1M,2134,9893__1024__0___0
FAIR1M,2135,9923__1024__0___0
FAIR1M,2136,9931__1024__0___0
FAIR1M,2137,9947__1024__0___0
FAIR1M,2138,9974__1024__0___0
FAIR1M,2139,9983__1024__0___0
FAIR1M,2140,9986__1024__0___0
FAIR1M,2141,9992__1024__0___0
SODA-A,0,00012
SODA-A,1,00014
SODA-A,2,00021
SODA-A,3,00029
SODA-A,4,00031
SODA-A,5,00032
SODA-A,6,00044
SODA-A,7,00046
SODA-A,8,00048
SODA-A,9,00051
SODA-A,10,00063
SODA-A,11,00068
SODA-A,12,00074
SODA-A,13,00080
SODA-A,14,00085
SODA-A,15,00086
SODA-A,16,00102
SODA-A,17,00116
SODA-A,18,00120
SODA-A,19,00123
SODA-A,20,00128
SODA-A,21,00139
SODA-A,22,00140
SODA-A,23,00152
SODA-A,24,00153
SODA-A,25,00155
SODA-A,26,00161
SODA-A,27,00180
SODA-A,28,00181
SODA-A,29,00184
SODA-A,30,00190
SODA-A,31,00198
SODA-A,32,00199
SODA-A,33,00201
SODA-A,34,00202
SODA-A,35,00205
SODA-A,36,00206
SODA-A,37,00207
SODA-A,38,00208
SODA-A,39,00209
SODA-A,40,00210
SODA-A,41,00216
SODA-A,42,00220
SODA-A,43,00223
SODA-A,44,00226
SODA-A,45,00231
SODA-A,46,00234
SODA-A,47,00237
SODA-A,48,00244
SODA-A,49,00247
SODA-A,50,00249
SODA-A,51,00252
SODA-A,52,00256
SODA-A,53,00257
SODA-A,54,00262
SODA-A,55,00266
SODA-A,56,00269
SODA-A,57,00283
SODA-A,58,00284
SODA-A,59,00286
SODA-A,60,00294
SODA-A,61,00300
SODA-A,62,00305
SODA-A,63,00310
SODA-A,64,00312
SODA-A,65,00328
SODA-A,66,00331
SODA-A,67,00339
SODA-A,68,00343
SODA-A,69,00356
SODA-A,70,00359
SODA-A,71,00380
SODA-A,72,00384
SODA-A,73,00392
SODA-A,74,00406
SODA-A,75,00417
SODA-A,76,00423
SODA-A,77,00448
SODA-A,78,00459
SODA-A,79,00462
SODA-A,80,00468
SODA-A,81,00481
SODA-A,82,00488
SODA-A,83,00490
SODA-A,84,00493
SODA-A,85,00498
SODA-A,86,00502
SODA-A,87,00510
SODA-A,88,00514
SODA-A,89,00529
SODA-A,90,00530
SODA-A,91,00538
SODA-A,92,00550
SODA-A,93,00553
SODA-A,94,00557
SODA-A,95,00562
SODA-A,96,00566
SODA-A,97,00568
SODA-A,98,00571
SODA-A,99,00572
SODA-A,100,00575
SODA-A,101,00599
SODA-A,102,00614
SODA-A,103,00618
SODA-A,104,00619
SODA-A,105,00627
SODA-A,106,00638
SODA-A,107,00640
SODA-A,108,00641
SODA-A,109,00642
SODA-A,110,00647
SODA-A,111,00658
SODA-A,112,00672
SODA-A,113,00685
SODA-A,114,00689
SODA-A,115,00702
SODA-A,116,00704
SODA-A,117,00706
SODA-A,118,00707
SODA-A,119,00711
SODA-A,120,00724
SODA-A,121,00726
SODA-A,122,00731
SODA-A,123,00733
SODA-A,124,00737
SODA-A,125,00740
SODA-A,126,00746
SODA-A,127,00749
SODA-A,128,00767
SODA-A,129,00776
SODA-A,130,00793
SODA-A,131,00797
SODA-A,132,00812
SODA-A,133,00816
SODA-A,134,00819
SODA-A,135,00820
SODA-A,136,00825
SODA-A,137,00826
SODA-A,138,00832
SODA-A,139,00849
SODA-A,140,00855
SODA-A,141,00860
SODA-A,142,00862
SODA-A,143,00867
SODA-A,144,00893
SODA-A,145,00905
SODA-A,146,00910
SODA-A,147,00917
SODA-A,148,00918
SODA-A,149,00919
SODA-A,150,00921
SODA-A,151,00931
SODA-A,152,00932
SODA-A,153,00936
SODA-A,154,00959
SODA-A,155,00960
SODA-A,156,00964
SODA-A,157,00965
SODA-A,158,00967
SODA-A,159,00975
SODA-A,160,00976
SODA-A,161,00981
SODA-A,162,00988
SODA-A,163,00996
SODA-A,164,00997
SODA-A,165,01002
SODA-A,166,01004
SODA-A,167,01008
SODA-A,168,01009
SODA-A,169,01023
SODA-A,170,01028
SODA-A,171,01031
SODA-A,172,01037
SODA-A,173,01044
SODA-A,174,01065
SODA-A,175,01069
SODA-A,176,01072
SODA-A,177,01083
SODA-A,178,01099
SODA-A,179,01106
SODA-A,180,01133
SODA-A,181,01139
SODA-A,182,01145
SODA-A,183,01146
SODA-A,184,01147
SODA-A,185,01152
SODA-A,186,01157
SODA-A,187,01160
SODA-A,188,01179
SODA-A,189,01190
SODA-A,190,01205
SODA-A,191,01210
SODA-A,192,01211
SODA-A,193,01215
SODA-A,194,01235
SODA-A,195,01240
SODA-A,196,01241
SODA-A,197,01242
SODA-A,198,01243
SODA-A,199,01249
SODA-A,200,01250
SODA-A,201,01251
SODA-A,202,01252
SODA-A,203,01254
SODA-A,204,01257
SODA-A,205,01259
SODA-A,206,01260
SODA-A,207,01261
SODA-A,208,01262
SODA-A,209,01268
SODA-A,210,01269
SODA-A,211,01272
SODA-A,212,01273
SODA-A,213,01278
SODA-A,214,01281
SODA-A,215,01284
SODA-A,216,01285
SODA-A,217,01287
SODA-A,218,01289
SODA-A,219,01290
SODA-A,220,01291
SODA-A,221,01292
SODA-A,222,01293
SODA-A,223,01295
SODA-A,224,01303
SODA-A,225,01305
SODA-A,226,01306
SODA-A,227,01307
SODA-A,228,01310
SODA-A,229,01312
SODA-A,230,01313
SODA-A,231,01316
SODA-A,232,01319
SODA-A,233,01320
SODA-A,234,01321
SODA-A,235,01325
SODA-A,236,01326
SODA-A,237,01328
SODA-A,238,01329
SODA-A,239,01331
SODA-A,240,01332
SODA-A,241,01334
SODA-A,242,01336
SODA-A,243,01338
SODA-A,244,01344
SODA-A,245,01347
SODA-A,246,01348
SODA-A,247,01349
SODA-A,248,01351
SODA-A,249,01352
SODA-A,250,01353
SODA-A,251,01355
SODA-A,252,01356
SODA-A,253,01357
SODA-A,254,01358
SODA-A,255,01361
SODA-A,256,01363
SODA-A,257,01366
SODA-A,258,01367
SODA-A,259,01371
SODA-A,260,01373
SODA-A,261,01374
SODA-A,262,01379
SODA-A,263,01383
SODA-A,264,01384
SODA-A,265,01386
SODA-A,266,01387
SODA-A,267,01391
SODA-A,268,01394
SODA-A,269,01395
SODA-A,270,01399
SODA-A,271,01401
SODA-A,272,01403
SODA-A,273,01404
SODA-A,274,01406
SODA-A,275,01407
SODA-A,276,01408
SODA-A,277,01410
SODA-A,278,01412
SODA-A,279,01413
SODA-A,280,01414
SODA-A,281,01416
SODA-A,282,01417
SODA-A,283,01418
SODA-A,284,01419
SODA-A,285,01424
SODA-A,286,01425
SODA-A,287,01426
SODA-A,288,01427
SODA-A,289,01430
SODA-A,290,01435
SODA-A,291,01440
SODA-A,292,01443
SODA-A,293,01444
SODA-A,294,01447
SODA-A,295,01449
SODA-A,296,01450
SODA-A,297,01451
SODA-A,298,01452
SODA-A,299,01454
SODA-A,300,01455
SODA-A,301,01457
SODA-A,302,01458
SODA-A,303,01461
SODA-A,304,01463
SODA-A,305,01464
SODA-A,306,01467
SODA-A,307,01468
SODA-A,308,01470
SODA-A,309,01472
SODA-A,310,01475
SODA-A,311,01479
SODA-A,312,01481
SODA-A,313,01482
SODA-A,314,01483
SODA-A,315,01484
SODA-A,316,01488
SODA-A,317,01492
SODA-A,318,01493
SODA-A,319,01494
SODA-A,320,01495
SODA-A,321,01500
SODA-A,322,01502
SODA-A,323,01503
SODA-A,324,01504
SODA-A,325,01508
SODA-A,326,01509
SODA-A,327,01510
SODA-A,328,01511
SODA-A,329,01512
SODA-A,330,01517
SODA-A,331,01519
SODA-A,332,01520
SODA-A,333,01521
SODA-A,334,01525
SODA-A,335,01529
SODA-A,336,01530
SODA-A,337,01531
SODA-A,338,01532
SODA-A,339,01535
SODA-A,340,01538
SODA-A,341,01540
SODA-A,342,01541
SODA-A,343,01542
SODA-A,344,01543
SODA-A,345,01544
SODA-A,346,01546
SODA-A,347,01549
SODA-A,348,01551
SODA-A,349,01552
SODA-A,350,01555
SODA-A,351,01560
SODA-A,352,01561
SODA-A,353,01563
SODA-A,354,01564
SODA-A,355,01566
SODA-A,356,01567
SODA-A,357,01568
SODA-A,358,01570
SODA-A,359,01571
SODA-A,360,01575
SODA-A,361,01578
SODA-A,362,01579
SODA-A,363,01580
SODA-A,364,01581
SODA-A,365,01583
SODA-A,366,01584
SODA-A,367,01587
SODA-A,368,01588
SODA-A,369,01589
SODA-A,370,01591
SODA-A,371,01593
SODA-A,372,01596
SODA-A,373,01598
SODA-A,374,01600
SODA-A,375,01601
SODA-A,376,01602
SODA-A,377,01603
SODA-A,378,01606
SODA-A,379,01607
SODA-A,380,01608
SODA-A,381,01609
SODA-A,382,01611
SODA-A,383,01613
SODA-A,384,01615
SODA-A,385,01616
SODA-A,386,01631
SODA-A,387,01633
SODA-A,388,01639
SODA-A,389,01645
SODA-A,390,01648
SODA-A,391,01650
SODA-A,392,01661
SODA-A,393,01676
SODA-A,394,01677
SODA-A,395,01683
SODA-A,396,01684
SODA-A,397,01685
SODA-A,398,01686
SODA-A,399,01693
SODA-A,400,01699
SODA-A,401,01708
SODA-A,402,01717
SODA-A,403,01721
SODA-A,404,01729
SODA-A,405,01730
SODA-A,406,01738
SODA-A,407,01740
SODA-A,408,01750
SODA-A,409,01757
SODA-A,410,01759
SODA-A,411,01764
SODA-A,412,01778
SODA-A,413,01780
SODA-A,414,01782
SODA-A,415,01784
SODA-A,416,01785
SODA-A,417,01786
SODA-A,418,01787
SODA-A,419,01795
SODA-A,420,01797
SODA-A,421,01798
SODA-A,422,01802
SODA-A,423,01809
SODA-A,424,01812
SODA-A,425,01815
SODA-A,426,01816
SODA-A,427,01829
SODA-A,428,01830
SODA-A,429,01831
SODA-A,430,01834
SODA-A,431,01842
SODA-A,432,01844
SODA-A,433,01860
SODA-A,434,01861
SODA-A,435,01865
SODA-A,436,01873
SODA-A,437,01875
SODA-A,438,01877
SODA-A,439,01878
SODA-A,440,01879
SODA-A,441,01885
SODA-A,442,01889
SODA-A,443,01890
SODA-A,444,01894
SODA-A,445,01902
SODA-A,446,01909
SODA-A,447,01910
SODA-A,448,01916
SODA-A,449,01923
SODA-A,450,01924
SODA-A,451,01925
SODA-A,452,01926
SODA-A,453,01929
SODA-A,454,01932
SODA-A,455,01934
SODA-A,456,01937
SODA-A,457,01939
SODA-A,458,01947
SODA-A,459,01957
SODA-A,460,01963
SODA-A,461,01964
SODA-A,462,01971
SODA-A,463,01975
SODA-A,464,01978
SODA-A,465,01982
SODA-A,466,01983
SODA-A,467,01995
SODA-A,468,01997
SODA-A,469,01998
SODA-A,470,02001
SODA-A,471,02002
SODA-A,472,02004
SODA-A,473,02011
SODA-A,474,02016
SODA-A,475,02022
SODA-A,476,02023
SODA-A,477,02024
SODA-A,478,02030
SODA-A,479,02031
SODA-A,480,02033
SODA-A,481,02037
SODA-A,482,02039
SODA-A,483,02041
SODA-A,484,02043
SODA-A,485,02046
SODA-A,486,02054
SODA-A,487,02056
SODA-A,488,02060
SODA-A,489,02061
SODA-A,490,02062
SODA-A,491,02068
SODA-A,492,02071
SODA-A,493,02077
SODA-A,494,02078
SODA-A,495,02082
SODA-A,496,02083
SODA-A,497,02088
SODA-A,498,02090
SODA-A,499,02106
SODA-A,500,02107
SODA-A,501,02114
SODA-A,502,02115
SODA-A,503,02116
SODA-A,504,02133
SODA-A,505,02135
SODA-A,506,02141
SODA-A,507,02143
SODA-A,508,02152
SODA-A,509,02153
SODA-A,510,02164
SODA-A,511,02173
SODA-A,512,02179
SODA-A,513,02186
SODA-A,514,02188
SODA-A,515,02190
SODA-A,516,02201
SODA-A,517,02203
SODA-A,518,02205
SODA-A,519,02213
SODA-A,520,02216
SODA-A,521,02217
SODA-A,522,02221
SODA-A,523,02227
SODA-A,524,02228
SODA-A,525,02231
SODA-A,526,02241
SODA-A,527,02249
SODA-A,528,02266
SODA-A,529,02276
SODA-A,530,02284
SODA-A,531,02285
SODA-A,532,02286
SODA-A,533,02287
SODA-A,534,02289
SODA-A,535,02290
SODA-A,536,02294
SODA-A,537,02300
SODA-A,538,02313
SODA-A,539,02325
SODA-A,540,02329
SODA-A,541,02330
SODA-A,542,02336
SODA-A,543,02368
SODA-A,544,02376
SODA-A,545,02380
SODA-A,546,02389
SODA-A,547,02394
SODA-A,548,02396
SODA-A,549,02402
SODA-A,550,02407
SODA-A,551,02408
SODA-A,552,02413
SODA-A,553,02420
SODA-A,554,02424
SODA-A,555,02427
SODA-A,556,02438
SODA-A,557,02443
SODA-A,558,02444
SODA-A,559,02445
SODA-A,560,02455
SODA-A,561,02462
SODA-A,562,02463
SODA-A,563,02474
SODA-A,564,02476
SODA-A,565,02477
SODA-A,566,02481
SODA-A,567,02482
SODA-A,568,02483
SODA-A,569,02491
SODA-A,570,02492
SODA-A,571,02504
SODA-A,572,02505
SODA-A,573,02511
SODA-A,574,02512
SODA-A,575,02513
DOTA-v1.0,0,P0003
DOTA-v1.0,1,P0004
DOTA-v1.0,2,P0007
DOTA-v1.0,3,P0019
DOTA-v1.0,4,P0027
DOTA-v1.0,5,P0047
DOTA-v1.0,6,P0053
DOTA-v1.0,7,P0056
DOTA-v1.0,8,P0060
DOTA-v1.0,9,P0075
DOTA-v1.0,10,P0079
DOTA-v1.0,11,P0081
DOTA-v1.0,12,P0086
DOTA-v1.0,13,P0104
DOTA-v1.0,14,P0110
DOTA-v1.0,15,P0117
DOTA-v1.0,16,P0123
DOTA-v1.0,17,P0128
DOTA-v1.0,18,P0130
DOTA-v1.0,19,P0131
DOTA-v1.0,20,P0143
DOTA-v1.0,21,P0146
DOTA-v1.0,22,P0150
DOTA-v1.0,23,P0161
DOTA-v1.0,24,P0168
DOTA-v1.0,25,P0170
DOTA-v1.0,26,P0173
DOTA-v1.0,27,P0175
DOTA-v1.0,28,P0179
DOTA-v1.0,29,P0186
DOTA-v1.0,30,P0189
DOTA-v1.0,31,P0194
DOTA-v1.0,32,P0198
DOTA-v1.0,33,P0199
DOTA-v1.0,34,P0206
DOTA-v1.0,35,P0213
DOTA-v1.0,36,P0217
DOTA-v1.0,37,P0228
DOTA-v1.0,38,P0237
DOTA-v1.0,39,P0242
DOTA-v1.0,40,P0246
DOTA-v1.0,41,P0249
DOTA-v1.0,42,P0257
DOTA-v1.0,43,P0259
DOTA-v1.0,44,P0261
DOTA-v1.0,45,P0262
DOTA-v1.0,46,P0300
DOTA-v1.0,47,P0305
DOTA-v1.0,48,P0309
DOTA-v1.0,49,P0329
DOTA-v1.0,50,P0331
DOTA-v1.0,51,P0336
DOTA-v1.0,52,P0342
DOTA-v1.0,53,P0347
DOTA-v1.0,54,P0348
DOTA-v1.0,55,P0352
DOTA-v1.0,56,P0353
DOTA-v1.0,57,P0359
DOTA-v1.0,58,P0368
DOTA-v1.0,59,P0374
DOTA-v1.0,60,P0375
DOTA-v1.0,61,P0377
DOTA-v1.0,62,P0382
DOTA-v1.0,63,P0385
DOTA-v1.0,64,P0396
DOTA-v1.0,65,P0402
DOTA-v1.0,66,P0411
DOTA-v1.0,67,P0414
DOTA-v1.0,68,P0420
DOTA-v1.0,69,P0432
DOTA-v1.0,70,P0454
DOTA-v1.0,71,P0457
DOTA-v1.0,72,P0466
DOTA-v1.0,73,P0476
DOTA-v1.0,74,P0486
DOTA-v1.0,75,P0491
DOTA-v1.0,76,P0499
DOTA-v1.0,77,P0518
DOTA-v1.0,78,P0524
DOTA-v1.0,79,P0525
DOTA-v1.0,80,P0526
DOTA-v1.0,81,P0543
DOTA-v1.0,82,P0547
DOTA-v1.0,83,P0550
DOTA-v1.0,84,P0551
DOTA-v1.0,85,P0557
DOTA-v1.0,86,P0558
DOTA-v1.0,87,P0559
DOTA-v1.0,88,P0564
DOTA-v1.0,89,P0577
DOTA-v1.0,90,P0579
DOTA-v1.0,91,P0583
DOTA-v1.0,92,P0589
DOTA-v1.0,93,P0590
DOTA-v1.0,94,P0604
DOTA-v1.0,95,P0613
DOTA-v1.0,96,P0615
DOTA-v1.0,97,P0622
DOTA-v1.0,98,P0623
DOTA-v1.0,99,P0643
DOTA-v1.0,100,P0647
DOTA-v1.0,101,P0650
DOTA-v1.0,102,P0651
DOTA-v1.0,103,P0654
DOTA-v1.0,104,P0659
DOTA-v1.0,105,P0660
DOTA-v1.0,106,P0665
DOTA-v1.0,107,P0673
DOTA-v1.0,108,P0683
DOTA-v1.0,109,P0684
DOTA-v1.0,110,P0696
DOTA-v1.0,111,P0704
DOTA-v1.0,112,P0706
DOTA-v1.0,113,P0712
DOTA-v1.0,114,P0715
DOTA-v1.0,115,P0725
DOTA-v1.0,116,P0729
DOTA-v1.0,117,P0749
DOTA-v1.0,118,P0761
DOTA-v1.0,119,P0763
DOTA-v1.0,120,P0764
DOTA-v1.0,121,P0770
DOTA-v1.0,122,P0787
DOTA-v1.0,123,P0789
DOTA-v1.0,124,P0791
DOTA-v1.0,125,P0795
DOTA-v1.0,126,P0796
DOTA-v1.0,127,P0799
DOTA-v1.0,128,P0801
DOTA-v1.0,129,P0814
DOTA-v1.0,130,P0815
DOTA-v1.0,131,P0816
DOTA-v1.0,132,P0822
DOTA-v1.0,133,P0833
DOTA-v1.0,134,P0837
DOTA-v1.0,135,P0838
DOTA-v1.0,136,P0839
DOTA-v1.0,137,P0841
DOTA-v1.0,138,P0844
DOTA-v1.0,139,P0858
DOTA-v1.0,140,P0864
DOTA-v1.0,141,P0882
DOTA-v1.0,142,P0887
DOTA-v1.0,143,P0897
DOTA-v1.0,144,P0904
DOTA-v1.0,145,P0910
DOTA-v1.0,146,P0929
DOTA-v1.0,147,P0932
DOTA-v1.0,148,P0936
DOTA-v1.0,149,P0945
DOTA-v1.0,150,P0949
DOTA-v1.0,151,P0953
DOTA-v1.0,152,P0961
DOTA-v1.0,153,P0962
DOTA-v1.0,154,P0964
DOTA-v1.0,155,P0968
DOTA-v1.0,156,P0969
DOTA-v1.0,157,P0970
DOTA-v1.0,158,P0974
DOTA-v1.0,159,P0977
DOTA-v1.0,160,P0989
DOTA-v1.0,161,P0990
DOTA-v1.0,162,P0998
DOTA-v1.0,163,P1005
DOTA-v1.0,164,P1007
DOTA-v1.0,165,P1009
DOTA-v1.0,166,P1014
DOTA-v1.0,167,P1021
DOTA-v1.0,168,P1022
DOTA-v1.0,169,P1023
DOTA-v1.0,170,P1029
DOTA-v1.0,171,P1030
DOTA-v1.0,172,P1051
DOTA-v1.0,173,P1065
DOTA-v1.0,174,P1066
DOTA-v1.0,175,P1075
DOTA-v1.0,176,P1086
DOTA-v1.0,177,P1088
DOTA-v1.0,178,P1090
DOTA-v1.0,179,P1091
DOTA-v1.0,180,P1095
DOTA-v1.0,181,P1099
DOTA-v1.0,182,P1101
DOTA-v1.0,183,P1103
DOTA-v1.0,184,P1122
DOTA-v1.0,185,P1128
DOTA-v1.0,186,P1133
DOTA-v1.0,187,P1134
DOTA-v1.0,188,P1137
DOTA-v1.0,189,P1138
DOTA-v1.0,190,P1143
DOTA-v1.0,191,P1147
DOTA-v1.0,192,P1149
DOTA-v1.0,193,P1154
DOTA-v1.0,194,P1156
DOTA-v1.0,195,P1178
DOTA-v1.0,196,P1179
DOTA-v1.0,197,P1184
DOTA-v1.0,198,P1189
DOTA-v1.0,199,P1210
DOTA-v1.0,200,P1212
DOTA-v1.0,201,P1213
DOTA-v1.0,202,P1219
DOTA-v1.0,203,P1225
DOTA-v1.0,204,P1230
DOTA-v1.0,205,P1234
DOTA-v1.0,206,P1240
DOTA-v1.0,207,P1242
DOTA-v1.0,208,P1246
DOTA-v1.0,209,P1257
DOTA-v1.0,210,P1266
DOTA-v1.0,211,P1268
DOTA-v1.0,212,P1269
DOTA-v1.0,213,P1273
DOTA-v1.0,214,P1275
DOTA-v1.0,215,P1278
DOTA-v1.0,216,P1283
DOTA-v1.0,217,P1314
DOTA-v1.0,218,P1315
DOTA-v1.0,219,P1323
DOTA-v1.0,220,P1332
DOTA-v1.0,221,P1342
DOTA-v1.0,222,P1356
DOTA-v1.0,223,P1370
DOTA-v1.0,224,P1371
DOTA-v1.0,225,P1373
DOTA-v1.0,226,P1376
DOTA-v1.0,227,P1377
DOTA-v1.0,228,P1380
DOTA-v1.0,229,P1384
DOTA-v1.0,230,P1386
DOTA-v1.0,231,P1390
DOTA-v1.0,232,P1397
DOTA-v1.0,233,P1398
DOTA-v1.0,234,P1410
DOTA-v1.0,235,P1429
DOTA-v1.0,236,P1432
DOTA-v1.0,237,P1434
DOTA-v1.0,238,P1440
DOTA-v1.0,239,P1452
DOTA-v1.0,240,P1456
DOTA-v1.0,241,P1463
DOTA-v1.0,242,P1471
DOTA-v1.0,243,P1473
DOTA-v1.0,244,P1474
DOTA-v1.0,245,P1476
DOTA-v1.0,246,P1478
DOTA-v1.0,247,P1483
DOTA-v1.0,248,P1492
DOTA-v1.0,249,P1506
DOTA-v1.0,250,P1508
DOTA-v1.0,251,P1512
DOTA-v1.0,252,P1513
DOTA-v1.0,253,P1518
DOTA-v1.0,254,P1529
DOTA-v1.0,255,P1541
DOTA-v1.0,256,P1542
DOTA-v1.0,257,P1547
DOTA-v1.0,258,P1557
DOTA-v1.0,259,P1560
DOTA-v1.0,260,P1561
DOTA-v1.0,261,P1566
DOTA-v1.0,262,P1569
DOTA-v1.0,263,P1570
DOTA-v1.0,264,P1573
DOTA-v1.0,265,P1577
