assignment_version,annotator_slot,task_order,anon_id,dataset,image_id,pred_id,crop_relpath,long_side_angle_deg_le90,cannot_determine,annotator_id,annotation_timestamp_utc
m4-v3-e6479d43f0b9,A,1340,320b6a01156fb505,DIOR-R,11955,10,crops/320b6a01156fb505.jpg,,,,
m4-v3-e6479d43f0b9,A,1341,6185e5cf12343f98,SODA-A,02227__800__3000___1200,58,crops/6185e5cf12343f98.jpg,,,,
m4-v3-e6479d43f0b9,A,1342,b6b95a29c29f9472,FAIR1M-v1.0,8716__1024__0___0,474,crops/b6b95a29c29f9472.jpg,,,,
m4-v3-e6479d43f0b9,A,1343,10b16d21a8ab6ac1,SODA-A,00152__800__600___1800,75,crops/10b16d21a8ab6ac1.jpg,,,,
m4-v3-e6479d43f0b9,A,1344,bb2d3e793ea39de0,FAIR1M-v1.0,1207__1024__476___476,30,crops/bb2d3e793ea39de0.jpg,,,,
m4-v3-e6479d43f0b9,A,1345,c2c8b4d516f0369f,SODA-A,01447__800__1200___1800,12,crops/c2c8b4d516f0369f.jpg,,,,
m4-v3-e6479d43f0b9,A,1346,840cb4d8b0f1330f,DIOR-R,18357,11,crops/840cb4d8b0f1330f.jpg,,,,
m4-v3-e6479d43f0b9,A,1347,ed39c0bea4c8e8d8,DIOR-R,11916,0,crops/ed39c0bea4c8e8d8.jpg,,,,
m4-v3-e6479d43f0b9,A,1348,7c74cc46443a6209,FAIR1M-v1.0,7039__1024__0___0,3,crops/7c74cc46443a6209.jpg,,,,
m4-v3-e6479d43f0b9,A,1349,89467b835d3e4fde,FAIR1M-v1.0,267__1024__0___0,29,crops/89467b835d3e4fde.jpg,,,,
m4-v3-e6479d43f0b9,A,1350,7e0aa49c1ef008a2,SODA-A,01251__800__600___0,143,crops/7e0aa49c1ef008a2.jpg,,,,
m4-v3-e6479d43f0b9,A,1351,cc86908a59bb0fd3,FAIR1M-v1.0,9610__1024__0___0,18,crops/cc86908a59bb0fd3.jpg,,,,
m4-v3-e6479d43f0b9,A,1352,fdcbd70cde4d6243,DIOR-R,13590,6,crops/fdcbd70cde4d6243.jpg,,,,
m4-v3-e6479d43f0b9,A,1353,5b7baf27cd87e21d,DIOR-R,21388,19,crops/5b7baf27cd87e21d.jpg,,,,
m4-v3-e6479d43f0b9,A,1354,197c5c28d083a2fc,SODA-A,00044__800__0___1200,64,crops/197c5c28d083a2fc.jpg,,,,
m4-v3-e6479d43f0b9,A,1355,9cb64eb5417d0bcc,SODA-A,00199__800__600___1985,26,crops/9cb64eb5417d0bcc.jpg,,,,
m4-v3-e6479d43f0b9,A,1356,83f702daca41a061,FAIR1M-v1.0,4292__1024__0___0,5,crops/83f702daca41a061.jpg,,,,
m4-v3-e6479d43f0b9,A,1357,5963cc30df325256,DIOR-R,12406,5,crops/5963cc30df325256.jpg,,,,
m4-v3-e6479d43f0b9,A,1358,9c1e9f6a11a5d8d2,SODA-A,02491__800__0___1985,1,crops/9c1e9f6a11a5d8d2.jpg,,,,
m4-v3-e6479d43f0b9,A,1359,7399d5684dd06bad,FAIR1M-v1.0,4979__1024__0___0,33,crops/7399d5684dd06bad.jpg,,,,
m4-v3-e6479d43f0b9,A,1360,ec4e635defc85042,DIOR-R,20500,14,crops/ec4e635defc85042.jpg,,,,
m4-v3-e6479d43f0b9,A,1361,37f8cd9bb1920132,FAIR1M-v1.0,556__1024__0___0,11,crops/37f8cd9bb1920132.jpg,,,,
m4-v3-e6479d43f0b9,A,1362,249b60a5ece8642d,DIOR-R,21352,23,crops/249b60a5ece8642d.jpg,,,,
m4-v3-e6479d43f0b9,A,1363,a005b156d94c274a,DIOR-R,21372,3,crops/a005b156d94c274a.jpg,,,,
m4-v3-e6479d43f0b9,A,1364,d0b3692d4f9f23ad,FAIR1M-v1.0,14218__1024__0___0,25,crops/d0b3692d4f9f23ad.jpg,,,,
m4-v3-e6479d43f0b9,A,1365,92aaacdf49c5a0df,DIOR-R,20903,27,crops/92aaacdf49c5a0df.jpg,,,,
m4-v3-e6479d43f0b9,A,1366,4f9df17fa135e303,SODA-A,01677__800__0___600,122,crops/4f9df17fa135e303.jpg,,,,
m4-v3-e6479d43f0b9,A,1367,22aa49a6b77fee78,DIOR-R,19273,75,crops/22aa49a6b77fee78.jpg,,,,
m4-v3-e6479d43f0b9,A,1368,1a52dc59ee7b2735,FAIR1M-v1.0,8513__1024__0___0,19,crops/1a52dc59ee7b2735.jpg,,,,
m4-v3-e6479d43f0b9,A,1369,dc1a6bf3723d71a7,SODA-A,01028__800__3600___600,72,crops/dc1a6bf3723d71a7.jpg,,,,
m4-v3-e6479d43f0b9,A,1370,10c549b71db23a19,DIOR-R,13697,2,crops/10c549b71db23a19.jpg,,,,
m4-v3-e6479d43f0b9,A,1371,332d901344820ba3,FAIR1M-v1.0,6232__1024__0___0,192,crops/332d901344820ba3.jpg,,,,
m4-v3-e6479d43f0b9,A,1372,6c81d93188a08bdb,FAIR1M-v1.0,3312__1024__0___0,282,crops/6c81d93188a08bdb.jpg,,,,
m4-v3-e6479d43f0b9,A,1373,5604abec2ee2d342,DIOR-R,21340,9,crops/5604abec2ee2d342.jpg,,,,
m4-v3-e6479d43f0b9,A,1374,c97e6bac86322c6d,FAIR1M-v1.0,12150__1024__0___0,4,crops/c97e6bac86322c6d.jpg,,,,
m4-v3-e6479d43f0b9,A,1375,24377be9e3022a5b,SODA-A,01331__800__1200___1800,35,crops/24377be9e3022a5b.jpg,,,,
m4-v3-e6479d43f0b9,A,1376,120f033342a21f36,FAIR1M-v1.0,287__1024__0___0,289,crops/120f033342a21f36.jpg,,,,
m4-v3-e6479d43f0b9,A,1377,e02781046ff3409d,DIOR-R,13684,0,crops/e02781046ff3409d.jpg,,,,
m4-v3-e6479d43f0b9,A,1378,202bc18d45d9bf01,DIOR-R,22840,5,crops/202bc18d45d9bf01.jpg,,,,
m4-v3-e6479d43f0b9,A,1379,9c1f3a7ac31ecf3c,DIOR-R,18927,1,crops/9c1f3a7ac31ecf3c.jpg,,,,
m4-v3-e6479d43f0b9,A,1380,92c4e4e838703734,SODA-A,00198__800__600___0,73,crops/92c4e4e838703734.jpg,,,,
m4-v3-e6479d43f0b9,A,1381,dcbaea554b738006,FAIR1M-v1.0,16282__1024__0___0,31,crops/dcbaea554b738006.jpg,,,,
m4-v3-e6479d43f0b9,A,1382,024b59a6a515a9de,FAIR1M-v1.0,1650__1024__0___0,90,crops/024b59a6a515a9de.jpg,,,,
m4-v3-e6479d43f0b9,A,1383,22df441a1592a226,DIOR-R,21673,1,crops/22df441a1592a226.jpg,,,,
m4-v3-e6479d43f0b9,A,1384,0022a02f8b3f9bbc,SODA-A,01552__800__600___1800,13,crops/0022a02f8b3f9bbc.jpg,,,,
m4-v3-e6479d43f0b9,A,1385,2b64e0357a91791c,DIOR-R,18802,3,crops/2b64e0357a91791c.jpg,,,,
m4-v3-e6479d43f0b9,A,1386,3ed3046d6850745e,SODA-A,02231__800__600___2027,13,crops/3ed3046d6850745e.jpg,,,,
m4-v3-e6479d43f0b9,A,1387,27c93151573431b5,DIOR-R,12978,26,crops/27c93151573431b5.jpg,,,,
m4-v3-e6479d43f0b9,A,1388,034faf734f0393c8,SODA-A,01693__800__2400___600,45,crops/034faf734f0393c8.jpg,,,,
m4-v3-e6479d43f0b9,A,1389,55e9c93059cd3d13,DIOR-R,18203,13,crops/55e9c93059cd3d13.jpg,,,,
m4-v3-e6479d43f0b9,A,1390,5a4ef0baf0a6e28a,SODA-A,01509__800__600___1944,18,crops/5a4ef0baf0a6e28a.jpg,,,,
m4-v3-e6479d43f0b9,A,1391,aeeea065b4056f9e,FAIR1M-v1.0,2178__1024__0___0,17,crops/aeeea065b4056f9e.jpg,,,,
m4-v3-e6479d43f0b9,A,1392,2c49743b09b62512,DIOR-R,11942,19,crops/2c49743b09b62512.jpg,,,,
m4-v3-e6479d43f0b9,A,1393,aa75e7e4663473d5,FAIR1M-v1.0,1412__1024__0___476,27,crops/aa75e7e4663473d5.jpg,,,,
m4-v3-e6479d43f0b9,A,1394,9a3e9b8b1272ef83,SODA-A,00120__800__2400___0,162,crops/9a3e9b8b1272ef83.jpg,,,,
m4-v3-e6479d43f0b9,A,1395,b7d52cf52b84be21,DIOR-R,14168,1,crops/b7d52cf52b84be21.jpg,,,,
m4-v3-e6479d43f0b9,A,1396,c5d3739c5d2e3840,SODA-A,02289__800__1200___600,336,crops/c5d3739c5d2e3840.jpg,,,,
m4-v3-e6479d43f0b9,A,1397,fcd07e3af569b8d3,SODA-A,01482__800__1800___600,2,crops/fcd07e3af569b8d3.jpg,,,,
m4-v3-e6479d43f0b9,A,1398,3c90a6fc52ec6b07,FAIR1M-v1.0,12421__1024__0___0,0,crops/3c90a6fc52ec6b07.jpg,,,,
m4-v3-e6479d43f0b9,A,1399,3d353aa1438bec2d,SODA-A,00226__800__3000___0,0,crops/3d353aa1438bec2d.jpg,,,,
m4-v3-e6479d43f0b9,A,1400,c4d20ad458504721,FAIR1M-v1.0,10663__1024__0___0,22,crops/c4d20ad458504721.jpg,,,,
m4-v3-e6479d43f0b9,A,1401,fddc0a340fccefaf,FAIR1M-v1.0,1993__1024__0___0,80,crops/fddc0a340fccefaf.jpg,,,,
m4-v3-e6479d43f0b9,A,1402,79382b79333a4275,SODA-A,00568__800__2400___1800,25,crops/79382b79333a4275.jpg,,,,
m4-v3-e6479d43f0b9,A,1403,5b345de9fd2ecc2b,DIOR-R,12118,49,crops/5b345de9fd2ecc2b.jpg,,,,
m4-v3-e6479d43f0b9,A,1404,d0b3699883b9fa7c,SODA-A,02024__800__0___1200,69,crops/d0b3699883b9fa7c.jpg,,,,
m4-v3-e6479d43f0b9,A,1405,ec815eecd4e1239d,FAIR1M-v1.0,9256__1024__0___0,212,crops/ec815eecd4e1239d.jpg,,,,
m4-v3-e6479d43f0b9,A,1406,be3077324d27eff3,SODA-A,01759__800__3000___1985,81,crops/be3077324d27eff3.jpg,,,,
m4-v3-e6479d43f0b9,A,1407,f1ccddd0caaa7ea8,SODA-A,01939__800__0___1985,15,crops/f1ccddd0caaa7ea8.jpg,,,,
m4-v3-e6479d43f0b9,A,1408,0b09fa8f6f4229b2,FAIR1M-v1.0,1097__1024__0___0,1,crops/0b09fa8f6f4229b2.jpg,,,,
m4-v3-e6479d43f0b9,A,1409,7f1afa643650ae20,SODA-A,01570__800__1200___600,4,crops/7f1afa643650ae20.jpg,,,,
m4-v3-e6479d43f0b9,A,1410,33a321411f60ec65,FAIR1M-v1.0,7030__1024__0___0,4,crops/33a321411f60ec65.jpg,,,,
m4-v3-e6479d43f0b9,A,1411,84149baf0b692659,FAIR1M-v1.0,1562__1024__0___0,37,crops/84149baf0b692659.jpg,,,,
m4-v3-e6479d43f0b9,A,1412,31a28905828bb130,SODA-A,00198__800__2400___3000,124,crops/31a28905828bb130.jpg,,,,
m4-v3-e6479d43f0b9,A,1413,26dfb8d40351c324,SODA-A,00120__800__3600___0,274,crops/26dfb8d40351c324.jpg,,,,
m4-v3-e6479d43f0b9,A,1414,7e272100c70b3af2,SODA-A,00642__800__2400___600,2,crops/7e272100c70b3af2.jpg,,,,
m4-v3-e6479d43f0b9,A,1415,d0a8ce241eb23b75,DIOR-R,20958,29,crops/d0a8ce241eb23b75.jpg,,,,
m4-v3-e6479d43f0b9,A,1416,7082d1234e0bec21,DIOR-R,13569,2,crops/7082d1234e0bec21.jpg,,,,
m4-v3-e6479d43f0b9,A,1417,013c2439b0ccac33,DIOR-R,22027,10,crops/013c2439b0ccac33.jpg,,,,
m4-v3-e6479d43f0b9,A,1418,9ff8e3cadbf384df,SODA-A,00849__800__2425___600,796,crops/9ff8e3cadbf384df.jpg,,,,
m4-v3-e6479d43f0b9,A,1419,860667d1353a67a9,DIOR-R,19701,22,crops/860667d1353a67a9.jpg,,,,
m4-v3-e6479d43f0b9,A,1420,22890b10086ca037,FAIR1M-v1.0,2684__1024__0___0,1,crops/22890b10086ca037.jpg,,,,
m4-v3-e6479d43f0b9,A,1421,97167e1b99bae76b,SODA-A,00190__800__4000___600,200,crops/97167e1b99bae76b.jpg,,,,
m4-v3-e6479d43f0b9,A,1422,4bdcd00a5edadde9,DIOR-R,19706,0,crops/4bdcd00a5edadde9.jpg,,,,
m4-v3-e6479d43f0b9,A,1423,8fbd073de36275fe,DIOR-R,19769,4,crops/8fbd073de36275fe.jpg,,,,
m4-v3-e6479d43f0b9,A,1424,d5ed0d2ebd211bc5,FAIR1M-v1.0,11680__1024__0___0,85,crops/d5ed0d2ebd211bc5.jpg,,,,
m4-v3-e6479d43f0b9,A,1425,e8811505982c24e9,FAIR1M-v1.0,6516__1024__0___0,321,crops/e8811505982c24e9.jpg,,,,
m4-v3-e6479d43f0b9,A,1426,e2c336fc6af34296,FAIR1M-v1.0,6113__1024__0___0,176,crops/e2c336fc6af34296.jpg,,,,
m4-v3-e6479d43f0b9,A,1427,e1edd084a053254a,SODA-A,00283__800__2400___1800,101,crops/e1edd084a053254a.jpg,,,,
m4-v3-e6479d43f0b9,A,1428,7ab093b45cccf80f,DIOR-R,14322,16,crops/7ab093b45cccf80f.jpg,,,,
m4-v3-e6479d43f0b9,A,1429,08d2f445bf4d9385,FAIR1M-v1.0,13687__1024__0___0,42,crops/08d2f445bf4d9385.jpg,,,,
m4-v3-e6479d43f0b9,A,1430,9de98133bdd152bb,DIOR-R,13430,25,crops/9de98133bdd152bb.jpg,,,,
m4-v3-e6479d43f0b9,A,1431,ba4afb46d40d97cd,DIOR-R,21485,15,crops/ba4afb46d40d97cd.jpg,,,,
m4-v3-e6479d43f0b9,A,1432,3aa927689a641125,SODA-A,01593__800__3000___0,54,crops/3aa927689a641125.jpg,,,,
m4-v3-e6479d43f0b9,A,1433,7ac1a68827ece81a,SODA-A,02476__800__1200___1985,0,crops/7ac1a68827ece81a.jpg,,,,
m4-v3-e6479d43f0b9,A,1434,499d9f6ccd5018e1,SODA-A,00975__800__0___0,196,crops/499d9f6ccd5018e1.jpg,,,,
m4-v3-e6479d43f0b9,A,1435,f8da708b09ef1ea2,DIOR-R,20183,22,crops/f8da708b09ef1ea2.jpg,,,,
m4-v3-e6479d43f0b9,A,1436,b6f0423192726018,DIOR-R,13107,54,crops/b6f0423192726018.jpg,,,,
m4-v3-e6479d43f0b9,A,1437,3363a64bf733e5a5,FAIR1M-v1.0,2176__1024__0___0,37,crops/3363a64bf733e5a5.jpg,,,,
m4-v3-e6479d43f0b9,A,1438,07dbc91f3360802a,FAIR1M-v1.0,2027__1024__0___0,34,crops/07dbc91f3360802a.jpg,,,,
m4-v3-e6479d43f0b9,A,1439,b75a2a378cc1c45c,DIOR-R,20888,7,crops/b75a2a378cc1c45c.jpg,,,,
m4-v3-e6479d43f0b9,A,1440,e8dc2d158ad9dad4,SODA-A,01307__800__3000___1800,2,crops/e8dc2d158ad9dad4.jpg,,,,
m4-v3-e6479d43f0b9,A,1441,c0007d17d5b59aef,DIOR-R,22885,10,crops/c0007d17d5b59aef.jpg,,,,
m4-v3-e6479d43f0b9,A,1442,735dbdea4d1b619b,FAIR1M-v1.0,2582__1024__0___0,8,crops/735dbdea4d1b619b.jpg,,,,
m4-v3-e6479d43f0b9,A,1443,3f94ed27efd5476f,SODA-A,02286__800__1800___1200,29,crops/3f94ed27efd5476f.jpg,,,,
m4-v3-e6479d43f0b9,A,1444,1e02d428965a0211,SODA-A,01284__800__600___1200,17,crops/1e02d428965a0211.jpg,,,,
m4-v3-e6479d43f0b9,A,1445,be14fcdcff9d8ce1,DIOR-R,13931,9,crops/be14fcdcff9d8ce1.jpg,,,,
m4-v3-e6479d43f0b9,A,1446,600e02423333ab32,DIOR-R,17052,7,crops/600e02423333ab32.jpg,,,,
m4-v3-e6479d43f0b9,A,1447,012532f6ad1c951f,SODA-A,01387__800__3000___0,78,crops/012532f6ad1c951f.jpg,,,,
m4-v3-e6479d43f0b9,A,1448,b9ae9a2c16c79ed4,SODA-A,01408__800__0___1200,17,crops/b9ae9a2c16c79ed4.jpg,,,,
m4-v3-e6479d43f0b9,A,1449,318d19ba47f0bfde,FAIR1M-v1.0,7793__1024__0___0,57,crops/318d19ba47f0bfde.jpg,,,,
m4-v3-e6479d43f0b9,A,1450,164f4b7bbecf4345,FAIR1M-v1.0,904__1024__0___0,2,crops/164f4b7bbecf4345.jpg,,,,
m4-v3-e6479d43f0b9,A,1451,1f999519f4561370,DIOR-R,21992,10,crops/1f999519f4561370.jpg,,,,
m4-v3-e6479d43f0b9,A,1452,397fa883fb6fc516,DIOR-R,15926,0,crops/397fa883fb6fc516.jpg,,,,
m4-v3-e6479d43f0b9,A,1453,b6e31a959d4585f6,FAIR1M-v1.0,8668__1024__0___0,0,crops/b6e31a959d4585f6.jpg,,,,
m4-v3-e6479d43f0b9,A,1454,c3bf95ed9c518caa,FAIR1M-v1.0,13287__1024__0___0,63,crops/c3bf95ed9c518caa.jpg,,,,
m4-v3-e6479d43f0b9,A,1455,909d9f88346b24f6,SODA-A,01028__800__4000___600,202,crops/909d9f88346b24f6.jpg,,,,
m4-v3-e6479d43f0b9,A,1456,603bba4b16652842,DIOR-R,20484,0,crops/603bba4b16652842.jpg,,,,
m4-v3-e6479d43f0b9,A,1457,b88c539192905b0f,SODA-A,02107__800__600___1985,39,crops/b88c539192905b0f.jpg,,,,
m4-v3-e6479d43f0b9,A,1458,606b890360c8a239,FAIR1M-v1.0,3034__1024__0___0,40,crops/606b890360c8a239.jpg,,,,
m4-v3-e6479d43f0b9,A,1459,7ff7860a70003bfc,DIOR-R,13800,8,crops/7ff7860a70003bfc.jpg,,,,
m4-v3-e6479d43f0b9,A,1460,3484ac67ffecc278,FAIR1M-v1.0,12621__1024__0___0,31,crops/3484ac67ffecc278.jpg,,,,
m4-v3-e6479d43f0b9,A,1461,4f409942e6e78ef1,FAIR1M-v1.0,5879__1024__2976___824,0,crops/4f409942e6e78ef1.jpg,,,,
m4-v3-e6479d43f0b9,A,1462,5356c18da4a0e56c,DIOR-R,15687,115,crops/5356c18da4a0e56c.jpg,,,,
m4-v3-e6479d43f0b9,A,1463,fe116bfa154c1859,FAIR1M-v1.0,1613__1024__0___0,129,crops/fe116bfa154c1859.jpg,,,,
m4-v3-e6479d43f0b9,A,1464,2eaedd909c995495,FAIR1M-v1.0,9146__1024__0___0,63,crops/2eaedd909c995495.jpg,,,,
m4-v3-e6479d43f0b9,A,1465,8667fd51957e21a5,FAIR1M-v1.0,5829__1024__0___0,6,crops/8667fd51957e21a5.jpg,,,,
m4-v3-e6479d43f0b9,A,1466,24a204304943515f,FAIR1M-v1.0,7400__1024__0___0,183,crops/24a204304943515f.jpg,,,,
m4-v3-e6479d43f0b9,A,1467,2c1ca77eabe34c73,FAIR1M-v1.0,100__1024__0___0,7,crops/2c1ca77eabe34c73.jpg,,,,
m4-v3-e6479d43f0b9,A,1468,95e8ac71f659f72c,SODA-A,01484__800__3000___600,4,crops/95e8ac71f659f72c.jpg,,,,
m4-v3-e6479d43f0b9,A,1469,13b3872566c9d84e,DIOR-R,18717,72,crops/13b3872566c9d84e.jpg,,,,
m4-v3-e6479d43f0b9,A,1470,862386922bf44583,FAIR1M-v1.0,15846__1024__0___0,30,crops/862386922bf44583.jpg,,,,
m4-v3-e6479d43f0b9,A,1471,cab8f53831bd8085,SODA-A,00198__800__3000___3486,132,crops/cab8f53831bd8085.jpg,,,,
m4-v3-e6479d43f0b9,A,1472,6daa91d4860a292c,DIOR-R,16760,3,crops/6daa91d4860a292c.jpg,,,,
m4-v3-e6479d43f0b9,A,1473,fc9d5b1a535ea099,FAIR1M-v1.0,9771__1024__0___0,7,crops/fc9d5b1a535ea099.jpg,,,,
m4-v3-e6479d43f0b9,A,1474,fda05278eb688bf9,DIOR-R,17645,34,crops/fda05278eb688bf9.jpg,,,,
m4-v3-e6479d43f0b9,A,1475,87923b58d21854a0,DIOR-R,16301,2,crops/87923b58d21854a0.jpg,,,,
m4-v3-e6479d43f0b9,A,1476,472866c9f3eb4a8b,FAIR1M-v1.0,3010__1024__0___0,43,crops/472866c9f3eb4a8b.jpg,,,,
m4-v3-e6479d43f0b9,A,1477,e79201f7eac485d2,FAIR1M-v1.0,7819__1024__0___0,116,crops/e79201f7eac485d2.jpg,,,,
m4-v3-e6479d43f0b9,A,1478,14381be7c19b225b,SODA-A,00256__800__0___1944,67,crops/14381be7c19b225b.jpg,,,,
m4-v3-e6479d43f0b9,A,1479,c4a94af9179c2e29,FAIR1M-v1.0,1167__1024__0___0,193,crops/c4a94af9179c2e29.jpg,,,,
m4-v3-e6479d43f0b9,A,1480,453fbda52132caef,DIOR-R,16828,10,crops/453fbda52132caef.jpg,,,,
m4-v3-e6479d43f0b9,A,1481,a69d99b33a7bb42e,DIOR-R,19423,56,crops/a69d99b33a7bb42e.jpg,,,,
m4-v3-e6479d43f0b9,A,1482,6f1a74b5be197d10,SODA-A,01250__800__2400___1200,24,crops/6f1a74b5be197d10.jpg,,,,
m4-v3-e6479d43f0b9,A,1483,6ed09a1b432bcd37,DIOR-R,12254,22,crops/6ed09a1b432bcd37.jpg,,,,
m4-v3-e6479d43f0b9,A,1484,6516eac77d911018,FAIR1M-v1.0,13933__1024__0___0,102,crops/6516eac77d911018.jpg,,,,
m4-v3-e6479d43f0b9,A,1485,a9173c6e99395f03,SODA-A,00231__800__2400___600,27,crops/a9173c6e99395f03.jpg,,,,
m4-v3-e6479d43f0b9,A,1486,dd1ea20434be427d,SODA-A,00201__800__3955___1985,228,crops/dd1ea20434be427d.jpg,,,,
m4-v3-e6479d43f0b9,A,1487,ec91c9a1a5a35850,DIOR-R,23042,3,crops/ec91c9a1a5a35850.jpg,,,,
m4-v3-e6479d43f0b9,A,1488,bbb6a406b7c5b703,SODA-A,01099__800__3955___1985,273,crops/bbb6a406b7c5b703.jpg,,,,
m4-v3-e6479d43f0b9,A,1489,434bd0b3b70f5f3a,FAIR1M-v1.0,7123__1024__0___0,150,crops/434bd0b3b70f5f3a.jpg,,,,
m4-v3-e6479d43f0b9,A,1490,ad1ad7972b8d9f4d,SODA-A,02114__800__1800___1985,339,crops/ad1ad7972b8d9f4d.jpg,,,,
m4-v3-e6479d43f0b9,A,1491,b1db1e4ad99fb7e8,SODA-A,00181__800__0___1985,38,crops/b1db1e4ad99fb7e8.jpg,,,,
m4-v3-e6479d43f0b9,A,1492,82468abcf6f750ab,DIOR-R,13568,40,crops/82468abcf6f750ab.jpg,,,,
m4-v3-e6479d43f0b9,A,1493,2826262db34abf4e,DIOR-R,17212,10,crops/2826262db34abf4e.jpg,,,,
m4-v3-e6479d43f0b9,A,1494,3fd2c5b8e586fe8e,DIOR-R,22469,6,crops/3fd2c5b8e586fe8e.jpg,,,,
m4-v3-e6479d43f0b9,A,1495,66bc13b4c3db5c9b,DIOR-R,14538,7,crops/66bc13b4c3db5c9b.jpg,,,,
m4-v3-e6479d43f0b9,A,1496,f7f0d2e1e7957d53,FAIR1M-v1.0,2898__1024__0___0,9,crops/f7f0d2e1e7957d53.jpg,,,,
m4-v3-e6479d43f0b9,A,1497,64756a4061dbf308,SODA-A,02046__800__1200___0,21,crops/64756a4061dbf308.jpg,,,,
m4-v3-e6479d43f0b9,A,1498,de1e73cb729ae56f,SODA-A,00249__800__2400___0,79,crops/de1e73cb729ae56f.jpg,,,,
m4-v3-e6479d43f0b9,A,1499,ece3772125109f2a,FAIR1M-v1.0,8241__1024__0___0,42,crops/ece3772125109f2a.jpg,,,,
m4-v3-e6479d43f0b9,A,1500,c1a38df9bd6cfb00,DIOR-R,20307,1,crops/c1a38df9bd6cfb00.jpg,,,,
