evaluation_unit,dataset,risk_endpoint,alpha_label,alpha_type,alpha,coverage,fit_threshold,selected_calibration_instances,nonempty_calibration_scenes,conditional_scene_risk,hb_ucb,pointwise_pass,prefix_open_before,prefix_open_after,after_first_failure_pointwise_pass
F,SODA-A,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.300000,1.000001,11324,511,0.000000,0.004496,False,False,False,False
F,SODA-A,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.400000,1.000001,15629,696,0.000000,0.003303,False,False,False,False
F,SODA-A,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.500000,1.000000,21833,912,0.000000,0.002522,False,False,False,False
F,SODA-A,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.600000,1.000000,28874,1136,0.000000,0.002025,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.700000,1.000000,35649,1407,0.000000,0.001635,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.800000,1.000000,41797,1661,0.000000,0.001385,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.900000,0.000001,47485,1863,0.004414,0.008569,False,False,False,False
F,SODA-A,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,1.000000,0.000000,52883,1886,0.110096,0.123979,False,False,False,False
F,SODA-A,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.010000,1.000001,790,24,0.000000,0.091482,False,True,False,False
F,SODA-A,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.025000,1.000001,1292,41,0.000000,0.054613,False,False,False,False
F,SODA-A,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.050000,1.000001,2257,73,0.000000,0.031050,False,False,False,False
F,SODA-A,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.100000,1.000001,4802,167,0.000000,0.013693,False,False,False,False
F,SODA-A,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.200000,1.000001,7934,321,0.000000,0.007147,False,False,False,False
F,SODA-A,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.300000,1.000001,11324,511,0.000000,0.004496,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.400000,1.000001,15629,696,0.000000,0.003303,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.500000,1.000000,21833,912,0.000000,0.002522,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.600000,1.000000,28874,1136,0.000000,0.002025,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.700000,1.000000,35649,1407,0.000000,0.001635,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.800000,1.000000,41797,1661,0.000000,0.001385,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.900000,0.000001,47485,1863,0.004414,0.008569,False,False,False,False
F,SODA-A,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,1.000000,0.000000,52883,1886,0.110096,0.123979,False,False,False,False
F,SODA-A,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.010000,1.000001,790,24,0.000000,0.091482,False,True,False,False
F,SODA-A,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.025000,1.000001,1292,41,0.000000,0.054613,False,False,False,False
F,SODA-A,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.050000,1.000001,2257,73,0.000000,0.031050,False,False,False,False
F,SODA-A,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.100000,1.000001,4802,167,0.000000,0.013693,False,False,False,False
F,SODA-A,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.200000,1.000001,7934,321,0.000000,0.007147,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.300000,1.000001,11324,511,0.000000,0.004496,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.400000,1.000001,15629,696,0.000000,0.003303,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.500000,1.000000,21833,912,0.000000,0.002522,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.600000,1.000000,28874,1136,0.000000,0.002025,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.700000,1.000000,35649,1407,0.000000,0.001635,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.800000,1.000000,41797,1661,0.000000,0.001385,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.900000,0.000001,47485,1863,0.004414,0.008569,True,False,False,True
F,SODA-A,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,1.000000,0.000000,52883,1886,0.110096,0.123979,False,False,False,False
F,SODA-A,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.050650,0.010000,1.000001,790,24,0.000000,0.091482,False,True,False,False
F,SODA-A,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.050650,0.025000,1.000001,1292,41,0.000000,0.054613,False,False,False,False
F,SODA-A,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.050650,0.050000,1.000001,2257,73,0.000000,0.031050,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.050650,0.100000,1.000001,4802,167,0.000000,0.013693,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.050650,0.200000,1.000001,7934,321,0.000000,0.007147,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.050650,0.300000,1.000001,11324,511,0.000000,0.004496,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.050650,0.400000,1.000001,15629,696,0.000000,0.003303,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.050650,0.500000,1.000000,21833,912,0.000000,0.002522,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.050650,0.600000,1.000000,28874,1136,0.000000,0.002025,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.050650,0.700000,1.000000,35649,1407,0.000000,0.001635,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.050650,0.800000,1.000000,41797,1661,0.000000,0.001385,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.050650,0.900000,0.000001,47485,1863,0.004414,0.008569,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.050650,1.000000,0.000000,52883,1886,0.110096,0.123979,False,False,False,False
F,SODA-A,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.025325,0.010000,1.000001,790,24,0.000000,0.091482,False,True,False,False
F,SODA-A,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.025325,0.025000,1.000001,1292,41,0.000000,0.054613,False,False,False,False
F,SODA-A,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.025325,0.050000,1.000001,2257,73,0.000000,0.031050,False,False,False,False
F,SODA-A,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.025325,0.100000,1.000001,4802,167,0.000000,0.013693,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.025325,0.200000,1.000001,7934,321,0.000000,0.007147,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.025325,0.300000,1.000001,11324,511,0.000000,0.004496,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.025325,0.400000,1.000001,15629,696,0.000000,0.003303,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.025325,0.500000,1.000000,21833,912,0.000000,0.002522,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.025325,0.600000,1.000000,28874,1136,0.000000,0.002025,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.025325,0.700000,1.000000,35649,1407,0.000000,0.001635,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.025325,0.800000,1.000000,41797,1661,0.000000,0.001385,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.025325,0.900000,0.000001,47485,1863,0.004414,0.008569,True,False,False,True
F,SODA-A,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.025325,1.000000,0.000000,52883,1886,0.110096,0.123979,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,0.010000,1.000001,916,21,0.000000,0.103849,False,True,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,0.025000,1.000001,1471,41,0.000000,0.054613,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,0.050000,1.000001,2515,71,0.000000,0.031911,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,0.100000,1.000001,4899,160,0.000000,0.014288,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,0.200000,1.000001,8320,295,0.000000,0.007775,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,0.300000,1.000001,11411,463,0.000000,0.004961,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,0.400000,1.000001,15923,661,0.000000,0.003477,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,0.500000,1.000001,21898,844,0.000000,0.002724,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,0.600000,1.000000,26855,1022,0.000000,0.002250,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,0.700000,1.000000,33926,1233,0.000000,0.001866,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,0.800000,1.000000,40825,1492,0.000000,0.001542,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,0.900000,1.000000,46323,1693,0.000000,0.001359,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,1.000000,0.000000,52873,1886,0.015030,0.021407,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,0.010000,1.000001,916,21,0.000000,0.103849,False,True,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,0.025000,1.000001,1471,41,0.000000,0.054613,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,0.050000,1.000001,2515,71,0.000000,0.031911,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,0.100000,1.000001,4899,160,0.000000,0.014288,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,0.200000,1.000001,8320,295,0.000000,0.007775,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,0.300000,1.000001,11411,463,0.000000,0.004961,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,0.400000,1.000001,15923,661,0.000000,0.003477,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,0.500000,1.000001,21898,844,0.000000,0.002724,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,0.600000,1.000000,26855,1022,0.000000,0.002250,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,0.700000,1.000000,33926,1233,0.000000,0.001866,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,0.800000,1.000000,40825,1492,0.000000,0.001542,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,0.900000,1.000000,46323,1693,0.000000,0.001359,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,1.000000,0.000000,52873,1886,0.015030,0.021407,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,0.010000,1.000001,916,21,0.000000,0.103849,False,True,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,0.025000,1.000001,1471,41,0.000000,0.054613,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,0.050000,1.000001,2515,71,0.000000,0.031911,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,0.100000,1.000001,4899,160,0.000000,0.014288,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,0.200000,1.000001,8320,295,0.000000,0.007775,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,0.300000,1.000001,11411,463,0.000000,0.004961,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,0.400000,1.000001,15923,661,0.000000,0.003477,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,0.500000,1.000001,21898,844,0.000000,0.002724,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,0.600000,1.000000,26855,1022,0.000000,0.002250,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,0.700000,1.000000,33926,1233,0.000000,0.001866,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,0.800000,1.000000,40825,1492,0.000000,0.001542,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,0.900000,1.000000,46323,1693,0.000000,0.001359,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,1.000000,0.000000,52873,1886,0.015030,0.021407,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.010000,1.000001,916,21,0.000000,0.103849,False,True,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.025000,1.000001,1471,41,0.000000,0.054613,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.050000,1.000001,2515,71,0.000000,0.031911,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.100000,1.000001,4899,160,0.000000,0.014288,False,False,False,False
F,SODA-A,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.200000,1.000001,8320,295,0.000000,0.007775,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.300000,1.000001,11411,463,0.000000,0.004961,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.400000,1.000001,15923,661,0.000000,0.003477,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.500000,1.000001,21898,844,0.000000,0.002724,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.600000,1.000000,26855,1022,0.000000,0.002250,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.700000,1.000000,33926,1233,0.000000,0.001866,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.800000,1.000000,40825,1492,0.000000,0.001542,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.900000,1.000000,46323,1693,0.000000,0.001359,True,False,False,True
F,SODA-A,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,1.000000,0.000000,52873,1886,0.015030,0.021407,False,False,False,False
F,SODA-A,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.006526,0.010000,1.000001,916,21,0.000000,0.103849,False,True,False,False
F,SODA-A,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.006526,0.025000,1.000001,1471,41,0.000000,0.054613,False,False,False,False
F,SODA-A,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.006526,0.050000,1.000001,2515,71,0.000000,0.031911,False,False,False,False
F,SODA-A,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.006526,0.100000,1.000001,4899,160,0.000000,0.014288,False,False,False,False
F,SODA-A,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.006526,0.200000,1.000001,8320,295,0.000000,0.007775,False,False,False,False
F,SODA-A,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.006526,0.300000,1.000001,11411,463,0.000000,0.004961,True,False,False,True
F,SODA-A,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.006526,0.400000,1.000001,15923,661,0.000000,0.003477,True,False,False,True
F,SODA-A,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.006526,0.500000,1.000001,21898,844,0.000000,0.002724,True,False,False,True
F,SODA-A,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.006526,0.600000,1.000000,26855,1022,0.000000,0.002250,True,False,False,True
F,SODA-A,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.006526,0.700000,1.000000,33926,1233,0.000000,0.001866,True,False,False,True
F,SODA-A,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.006526,0.800000,1.000000,40825,1492,0.000000,0.001542,True,False,False,True
F,SODA-A,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.006526,0.900000,1.000000,46323,1693,0.000000,0.001359,True,False,False,True
F,SODA-A,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.006526,1.000000,0.000000,52873,1886,0.015030,0.021407,False,False,False,False
F,SODA-A,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.003263,0.010000,1.000001,916,21,0.000000,0.103849,False,True,False,False
F,SODA-A,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.003263,0.025000,1.000001,1471,41,0.000000,0.054613,False,False,False,False
F,SODA-A,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.003263,0.050000,1.000001,2515,71,0.000000,0.031911,False,False,False,False
F,SODA-A,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.003263,0.100000,1.000001,4899,160,0.000000,0.014288,False,False,False,False
F,SODA-A,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.003263,0.200000,1.000001,8320,295,0.000000,0.007775,False,False,False,False
F,SODA-A,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.003263,0.300000,1.000001,11411,463,0.000000,0.004961,False,False,False,False
F,SODA-A,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.003263,0.400000,1.000001,15923,661,0.000000,0.003477,False,False,False,False
F,SODA-A,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.003263,0.500000,1.000001,21898,844,0.000000,0.002724,True,False,False,True
F,SODA-A,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.003263,0.600000,1.000000,26855,1022,0.000000,0.002250,True,False,False,True
F,SODA-A,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.003263,0.700000,1.000000,33926,1233,0.000000,0.001866,True,False,False,True
F,SODA-A,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.003263,0.800000,1.000000,40825,1492,0.000000,0.001542,True,False,False,True
F,SODA-A,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.003263,0.900000,1.000000,46323,1693,0.000000,0.001359,True,False,False,True
F,SODA-A,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.003263,1.000000,0.000000,52873,1886,0.015030,0.021407,False,False,False,False
F,SODA-A,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.010000,1.000001,934,21,0.000000,0.103849,False,True,False,False
F,SODA-A,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.025000,1.000001,1493,41,0.000000,0.054613,False,False,False,False
