evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha,alpha_type,grid_index,fit_n,cal_event_k,cal_event_n,scene_event_hb_scalar,scene_event_hb_exact_integer,scene_event_exact_match,match_test
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,5,1174,201,1080,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,6,1372,302,1247,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,7,1470,397,1340,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,8,1541,471,1401,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,9,1693,586,1547,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,10,1816,728,1686,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,11,1939,862,1816,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,absolute,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,0,77,0,79,0.673013,0.673013,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,1,141,0,122,0.542520,0.542520,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,2,173,0,159,0.450682,0.450682,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,3,280,1,254,0.969352,0.969352,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,4,892,115,785,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,5,1174,201,1080,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,6,1372,302,1247,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,7,1470,397,1340,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,8,1541,471,1401,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,9,1693,586,1547,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,10,1816,728,1686,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,11,1939,862,1816,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,absolute,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,0,77,0,79,0.452044,0.452044,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,1,141,0,122,0.293423,0.293423,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,2,173,0,159,0.202300,0.202300,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,3,280,1,254,0.541971,0.541971,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,4,892,115,785,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,5,1174,201,1080,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,6,1372,302,1247,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,7,1470,397,1340,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,8,1541,471,1401,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,9,1693,586,1547,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,10,1816,728,1686,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,11,1939,862,1816,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,absolute,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,0,77,0,79,0.016470,0.016470,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,1,141,0,122,0.001762,0.001762,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,2,173,0,159,0.000258,0.000258,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,3,280,1,254,0.000068,0.000068,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,4,892,115,785,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,5,1174,201,1080,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,6,1372,302,1247,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,7,1470,397,1340,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,8,1541,471,1401,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,9,1693,586,1547,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,10,1816,728,1686,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,11,1939,862,1816,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.050650,relative,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,0,77,0,79,0.131805,0.131805,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,1,141,0,122,0.043743,0.043743,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,2,173,0,159,0.016933,0.016933,False,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,3,280,1,254,0.026508,0.026508,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,4,892,115,785,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,5,1174,201,1080,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,6,1372,302,1247,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,7,1470,397,1340,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,8,1541,471,1401,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,9,1693,586,1547,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,10,1816,728,1686,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,11,1939,862,1816,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.025325,relative,12,2011,980,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,0,112,0,100,0.904792,0.904792,False,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,1,222,0,186,0.830196,0.830196,False,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,2,403,5,347,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,3,720,13,644,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,4,1093,28,994,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,5,1300,42,1180,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,6,1480,60,1357,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,7,1628,79,1493,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,8,1740,127,1596,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,9,1808,173,1675,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,10,1865,207,1742,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,11,1935,263,1820,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,12,2011,316,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,0,112,0,100,0.778557,0.778557,False,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,1,222,0,186,0.627770,0.627769,False,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,2,403,5,347,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,3,720,13,644,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,4,1093,28,994,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,5,1300,42,1180,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,6,1480,60,1357,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,7,1628,79,1493,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,8,1740,127,1596,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,9,1808,173,1675,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,10,1865,207,1742,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,11,1935,263,1820,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,12,2011,316,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,0,112,0,100,0.605770,0.605770,False,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,1,222,0,186,0.393634,0.393634,False,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,2,403,5,347,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,3,720,13,644,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,4,1093,28,994,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,5,1300,42,1180,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,6,1480,60,1357,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,7,1628,79,1493,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,8,1740,127,1596,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,9,1808,173,1675,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,10,1865,207,1742,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,11,1935,263,1820,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,12,2011,316,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,0,112,0,100,0.366032,0.366032,False,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,1,222,0,186,0.154222,0.154222,False,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,2,403,5,347,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,3,720,13,644,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,4,1093,28,994,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,5,1300,42,1180,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,6,1480,60,1357,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,7,1628,79,1493,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,8,1740,127,1596,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,9,1808,173,1675,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,10,1865,207,1742,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,11,1935,263,1820,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,12,2011,316,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.006526,relative,0,112,0,100,0.519565,0.519565,False,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.006526,relative,1,222,0,186,0.295863,0.295863,False,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.006526,relative,2,403,5,347,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.006526,relative,3,720,13,644,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.006526,relative,4,1093,28,994,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.006526,relative,5,1300,42,1180,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.006526,relative,6,1480,60,1357,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.006526,relative,7,1628,79,1493,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.006526,relative,8,1740,127,1596,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.006526,relative,9,1808,173,1675,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.006526,relative,10,1865,207,1742,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.006526,relative,11,1935,263,1820,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.006526,relative,12,2011,316,1886,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.003263,relative,0,112,0,100,0.721195,0.721195,False,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.003263,relative,1,222,0,186,0.544475,0.544475,False,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.003263,relative,2,403,5,347,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.003263,relative,3,720,13,644,1.000000,1.000000,True,family
F,SODA-A,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.003263,relative,4,1093,28,994,1.000000,1.000000,True,family
