evaluation_unit,dataset,score,risk_endpoint,alpha_label,alpha,grid_index,target_coverage,threshold,fit_nonempty_scenes,fit_conditional_risk,fit_hb_pvalue,ordering_tuple,split_fst_order,calibration_nonempty_scenes,calibration_conditional_risk,calibration_hb_pvalue,split_fst_pass,historical_pass,holm_pass,any_grid_pointwise_pass,scene_event_k,scene_event_n,scene_event_hb_scalar,scene_event_hb_exact_integer,scene_event_exact_match
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,12,1.000000,-6.550046,1971,0.013505,1.000000,"(1,-1971,-1,12)",4,1858,0.013820,1.000000,False,False,False,False,236,1858,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,0,0.010000,-0.592064,66,0.000000,0.847719,"(0.84771855336054558,-66,-0.01,0)",3,57,0.000000,0.867033,False,False,False,False,0,57,0.867033,0.867033,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,1,0.025000,-0.680487,105,0.000000,0.768874,"(0.76887361674020915,-105,-0.025000000000000001,1)",2,90,0.000000,0.798291,False,False,False,False,0,90,0.798291,0.798291,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,2,0.050000,-0.750830,146,0.000000,0.693879,"(0.69387946956320368,-146,-0.050000000000000003,2)",1,120,0.000000,0.740540,False,False,False,False,0,120,0.740540,0.740540,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,3,0.100000,-0.830061,195,0.000000,0.613785,"(0.61378511471942243,-195,-0.10000000000000001,3)",0,185,0.000000,0.629343,False,False,False,False,0,185,0.629343,0.629343,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,4,0.200000,-1.514154,795,0.002296,0.993175,"(0.99317483421172781,-795,-0.20000000000000001,4)",5,695,0.001427,0.827067,False,False,False,False,4,695,1.000000,0.340758,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,5,0.300000,-1.940089,1179,0.002317,0.991895,"(0.9918953203451335,-1179,-0.29999999999999999,5)",4,1071,0.002990,1.000000,False,False,False,False,13,1071,1.000000,0.000035,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,6,0.400000,-1.996686,1378,0.003257,1.000000,"(1,-1378,-0.40000000000000002,6)",12,1262,0.003772,1.000000,False,False,False,False,24,1262,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,7,0.500000,-2.033133,1450,0.004629,1.000000,"(1,-1450,-0.5,7)",11,1332,0.005345,1.000000,False,False,False,False,38,1332,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,8,0.600000,-2.108549,1508,0.004864,1.000000,"(1,-1508,-0.59999999999999998,8)",10,1391,0.004419,1.000000,False,False,False,False,47,1391,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,9,0.700000,-2.214926,1556,0.005512,1.000000,"(1,-1556,-0.69999999999999996,9)",9,1438,0.004876,1.000000,False,False,False,False,76,1438,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,10,0.800000,-2.528244,1700,0.005967,1.000000,"(1,-1700,-0.80000000000000004,10)",8,1572,0.005905,1.000000,False,False,False,False,105,1572,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,11,0.900000,-2.926868,1836,0.008094,1.000000,"(1,-1836,-0.90000000000000002,11)",7,1719,0.008100,1.000000,False,False,False,False,156,1719,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,12,1.000000,-6.550046,1971,0.013505,1.000000,"(1,-1971,-1,12)",6,1858,0.013820,1.000000,False,False,False,False,236,1858,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,0,0.010000,-0.592064,66,0.000000,0.718329,"(0.7183288842050598,-66,-0.01,0)",6,57,0.000000,0.751477,False,False,False,False,0,57,0.751477,0.751477,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,1,0.025000,-0.680487,105,0.000000,0.590777,"(0.59077686431335419,-105,-0.025000000000000001,1)",4,90,0.000000,0.636909,False,False,False,False,0,90,0.636909,0.636909,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,2,0.050000,-0.750830,146,0.000000,0.481027,"(0.48102737258705858,-146,-0.050000000000000003,2)",3,120,0.000000,0.547986,False,False,False,False,0,120,0.547986,0.547986,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,3,0.100000,-0.830061,195,0.000000,0.376271,"(0.37627099980540429,-195,-0.10000000000000001,3)",1,185,0.000000,0.395612,False,False,False,False,0,185,0.395612,0.395612,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,4,0.200000,-1.514154,795,0.002296,0.480822,"(0.48082230309508955,-795,-0.20000000000000001,4)",2,695,0.001427,0.288294,False,False,False,False,4,695,1.000000,0.962714,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,5,0.300000,-1.940089,1179,0.002317,0.344186,"(0.34418640630308189,-1179,-0.29999999999999999,5)",0,1071,0.002990,0.601605,False,False,False,False,13,1071,1.000000,0.019992,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,6,0.400000,-1.996686,1378,0.003257,0.618764,"(0.61876373694474607,-1378,-0.40000000000000002,6)",5,1262,0.003772,0.811446,False,False,False,False,24,1262,1.000000,0.000001,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,7,0.500000,-2.033133,1450,0.004629,0.979587,"(0.97958738018676439,-1450,-0.5,7)",7,1332,0.005345,1.000000,False,False,False,False,38,1332,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,8,0.600000,-2.108549,1508,0.004864,0.997194,"(0.99719439597882475,-1508,-0.59999999999999998,8)",8,1391,0.004419,0.952028,False,False,False,False,47,1391,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,9,0.700000,-2.214926,1556,0.005512,1.000000,"(1,-1556,-0.69999999999999996,9)",12,1438,0.004876,0.997757,False,False,False,False,76,1438,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,10,0.800000,-2.528244,1700,0.005967,1.000000,"(1,-1700,-0.80000000000000004,10)",11,1572,0.005905,1.000000,False,False,False,False,105,1572,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,11,0.900000,-2.926868,1836,0.008094,1.000000,"(1,-1836,-0.90000000000000002,11)",10,1719,0.008100,1.000000,False,False,False,False,156,1719,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,12,1.000000,-6.550046,1971,0.013505,1.000000,"(1,-1971,-1,12)",9,1858,0.013820,1.000000,False,False,False,False,236,1858,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,0,0.010000,-0.592064,66,0.000000,0.515137,"(0.5151371182409985,-66,-0.01,0)",10,57,0.000000,0.563905,False,False,False,False,0,57,0.563905,0.563905,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,1,0.025000,-0.680487,105,0.000000,0.348093,"(0.34809311537094606,-105,-0.025000000000000001,1)",9,90,0.000000,0.404732,False,False,False,False,0,90,0.404732,0.404732,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,2,0.050000,-0.750830,146,0.000000,0.230536,"(0.23053581912752927,-146,-0.050000000000000003,2)",8,120,0.000000,0.299380,False,False,False,False,0,120,0.299380,0.299380,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,3,0.100000,-0.830061,195,0.000000,0.140884,"(0.14088441356459094,-195,-0.10000000000000001,3)",5,185,0.000000,0.155780,False,False,False,False,0,185,0.155780,0.155780,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,4,0.200000,-1.514154,795,0.002296,0.031332,"(0.031331973521957115,-795,-0.20000000000000001,4)",2,695,0.001427,0.017381,True,False,False,True,4,695,0.474010,0.474010,True
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,5,0.300000,-1.940089,1179,0.002317,0.006102,"(0.0061024633173212646,-1179,-0.29999999999999999,5)",0,1071,0.002990,0.025539,True,False,False,True,13,1071,1.000000,0.793340,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,6,0.400000,-1.996686,1378,0.003257,0.013728,"(0.013728395213614119,-1378,-0.40000000000000002,6)",1,1262,0.003772,0.036401,True,False,False,True,24,1262,1.000000,0.016598,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,7,0.500000,-2.033133,1450,0.004629,0.063694,"(0.063694238879783607,-1450,-0.5,7)",3,1332,0.005345,0.172915,False,False,False,False,38,1332,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,8,0.600000,-2.108549,1508,0.004864,0.083895,"(0.083894900920759213,-1508,-0.59999999999999998,8)",4,1391,0.004419,0.062956,False,False,False,True,47,1391,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,9,0.700000,-2.214926,1556,0.005512,0.143475,"(0.143475119775889,-1556,-0.69999999999999996,9)",6,1438,0.004876,0.095249,False,False,False,True,76,1438,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,10,0.800000,-2.528244,1700,0.005967,0.195444,"(0.19544423400121283,-1700,-0.80000000000000004,10)",7,1572,0.005905,0.209983,False,False,False,False,105,1572,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,11,0.900000,-2.926868,1836,0.008094,0.697405,"(0.69740545453166503,-1836,-0.90000000000000002,11)",11,1719,0.008100,0.715104,False,False,False,False,156,1719,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,12,1.000000,-6.550046,1971,0.013505,1.000000,"(1,-1971,-1,12)",12,1858,0.013820,1.000000,False,False,False,False,236,1858,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,0,0.010000,-0.592064,66,0.000000,0.639437,"(0.63943676212337441,-66,-0.01,0)",7,57,0.000000,0.679641,False,False,False,False,0,57,0.679641,0.679641,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,1,0.025000,-0.680487,105,0.000000,0.490955,"(0.49095494391186867,-105,-0.025000000000000001,1)",5,90,0.000000,0.543474,False,False,False,False,0,90,0.543474,0.543474,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,2,0.050000,-0.750830,146,0.000000,0.371878,"(0.37187822845626989,-146,-0.050000000000000003,2)",4,120,0.000000,0.443511,False,False,False,False,0,120,0.443511,0.443511,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,3,0.100000,-0.830061,195,0.000000,0.266821,"(0.26682110865440756,-195,-0.10000000000000001,3)",3,185,0.000000,0.285525,False,False,False,False,0,185,0.285525,0.285525,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,4,0.200000,-1.514154,795,0.002296,0.205548,"(0.20554796811641582,-795,-0.20000000000000001,4)",1,695,0.001427,0.114286,False,False,False,False,4,695,0.947222,0.947222,True
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,5,0.300000,-1.940089,1179,0.002317,0.098340,"(0.098339813835495019,-1179,-0.29999999999999999,5)",0,1071,0.002990,0.239761,False,False,False,False,13,1071,1.000000,0.153896,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,6,0.400000,-1.996686,1378,0.003257,0.211707,"(0.21170682777089678,-1378,-0.40000000000000002,6)",2,1262,0.003772,0.369838,False,False,False,False,24,1262,1.000000,0.000077,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,7,0.500000,-2.033133,1450,0.004629,0.577943,"(0.57794341432365659,-1450,-0.5,7)",6,1332,0.005345,0.809126,False,False,False,False,38,1332,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,8,0.600000,-2.108549,1508,0.004864,0.641436,"(0.64143570520813908,-1508,-0.59999999999999998,8)",8,1391,0.004419,0.525440,False,False,False,False,47,1391,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,9,0.700000,-2.214926,1556,0.005512,0.826640,"(0.82664007641074844,-1556,-0.69999999999999996,9)",9,1438,0.004876,0.658337,False,False,False,False,76,1438,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,10,0.800000,-2.528244,1700,0.005967,0.921821,"(0.92182084648540341,-1700,-0.80000000000000004,10)",10,1572,0.005905,0.915853,False,False,False,False,105,1572,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,11,0.900000,-2.926868,1836,0.008094,1.000000,"(1,-1836,-0.90000000000000002,11)",12,1719,0.008100,1.000000,False,False,False,False,156,1719,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.006752,12,1.000000,-6.550046,1971,0.013505,1.000000,"(1,-1971,-1,12)",11,1858,0.013820,1.000000,False,False,False,False,236,1858,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,0,0.010000,-0.592064,66,0.000000,0.799951,"(0.79995079076357622,-66,-0.01,0)",3,57,0.000000,0.824673,False,False,False,False,0,57,0.824673,0.824673,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,1,0.025000,-0.680487,105,0.000000,0.701104,"(0.70110405385525221,-105,-0.025000000000000001,1)",2,90,0.000000,0.737588,False,False,False,False,0,90,0.737588,0.737588,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,2,0.050000,-0.750830,146,0.000000,0.610329,"(0.61032928353225235,-146,-0.050000000000000003,2)",1,120,0.000000,0.666425,False,False,False,False,0,120,0.666425,0.666425,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,3,0.100000,-0.830061,195,0.000000,0.517126,"(0.51712559195696872,-195,-0.10000000000000001,3)",0,185,0.000000,0.534913,False,False,False,False,0,185,0.534913,0.534913,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,4,0.200000,-1.514154,795,0.002296,0.855959,"(0.85595931822941562,-795,-0.20000000000000001,4)",5,695,0.001427,0.605519,False,False,False,False,4,695,1.000000,0.617553,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,5,0.300000,-1.940089,1179,0.002317,0.801622,"(0.80162166216575803,-1179,-0.29999999999999999,5)",4,1071,0.002990,0.975662,False,False,False,False,13,1071,1.000000,0.000681,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,6,0.400000,-1.996686,1378,0.003257,0.997075,"(0.9970746958690675,-1378,-0.40000000000000002,6)",6,1262,0.003772,1.000000,False,False,False,False,24,1262,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,7,0.500000,-2.033133,1450,0.004629,1.000000,"(1,-1450,-0.5,7)",12,1332,0.005345,1.000000,False,False,False,False,38,1332,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,8,0.600000,-2.108549,1508,0.004864,1.000000,"(1,-1508,-0.59999999999999998,8)",11,1391,0.004419,1.000000,False,False,False,False,47,1391,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,9,0.700000,-2.214926,1556,0.005512,1.000000,"(1,-1556,-0.69999999999999996,9)",10,1438,0.004876,1.000000,False,False,False,False,76,1438,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,10,0.800000,-2.528244,1700,0.005967,1.000000,"(1,-1700,-0.80000000000000004,10)",9,1572,0.005905,1.000000,False,False,False,False,105,1572,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,11,0.900000,-2.926868,1836,0.008094,1.000000,"(1,-1836,-0.90000000000000002,11)",8,1719,0.008100,1.000000,False,False,False,False,156,1719,1.000000,0.000000,False
E,SODA-A,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.003376,12,1.000000,-6.550046,1971,0.013505,1.000000,"(1,-1971,-1,12)",7,1858,0.013820,1.000000,False,False,False,False,236,1858,1.000000,0.000000,False
E,SODA-A,detection_score,angle_error_gt_15deg,absolute_0.001,0.001000,0,0.010000,0.821144,224,0.006696,1.000000,"(1,-224,-0.01,0)",12,214,0.009346,1.000000,False,False,False,False,2,214,1.000000,0.067790,False
E,SODA-A,detection_score,angle_error_gt_15deg,absolute_0.001,0.001000,1,0.025000,0.742190,414,0.010145,1.000000,"(1,-414,-0.025000000000000001,1)",11,397,0.018136,1.000000,False,False,False,False,8,397,1.000000,0.000000,False
E,SODA-A,detection_score,angle_error_gt_15deg,absolute_0.001,0.001000,2,0.050000,0.671649,598,0.007219,1.000000,"(1,-598,-0.050000000000000003,2)",10,541,0.011399,1.000000,False,False,False,False,8,541,1.000000,0.000001,False
E,SODA-A,detection_score,angle_error_gt_15deg,absolute_0.001,0.001000,3,0.100000,0.587923,823,0.006663,1.000000,"(1,-823,-0.10000000000000001,3)",9,733,0.007503,1.000000,False,False,False,False,8,733,1.000000,0.000007,False
E,SODA-A,detection_score,angle_error_gt_15deg,absolute_0.001,0.001000,4,0.200000,0.505288,1100,0.005163,1.000000,"(1,-1100,-0.20000000000000001,4)",8,974,0.005732,1.000000,False,False,False,False,10,974,1.000000,0.000001,False
E,SODA-A,detection_score,angle_error_gt_15deg,absolute_0.001,0.001000,5,0.300000,0.464486,1252,0.003412,1.000000,"(1,-1252,-0.29999999999999999,5)",7,1141,0.003439,1.000000,False,False,False,False,13,1141,1.000000,0.000000,False
E,SODA-A,detection_score,angle_error_gt_15deg,absolute_0.001,0.001000,6,0.400000,0.433431,1361,0.003042,1.000000,"(1,-1361,-0.40000000000000002,6)",6,1251,0.002704,1.000000,False,False,False,False,14,1251,1.000000,0.000000,False
E,SODA-A,detection_score,angle_error_gt_15deg,absolute_0.001,0.001000,7,0.500000,0.407609,1466,0.002468,1.000000,"(1,-1466,-0.5,7)",5,1347,0.002630,1.000000,False,False,False,False,15,1347,1.000000,0.000000,False
E,SODA-A,detection_score,angle_error_gt_15deg,absolute_0.001,0.001000,8,0.600000,0.382124,1541,0.002545,1.000000,"(1,-1541,-0.59999999999999998,8)",4,1423,0.002692,1.000000,False,False,False,False,20,1423,1.000000,0.000000,False
E,SODA-A,detection_score,angle_error_gt_15deg,absolute_0.001,0.001000,9,0.700000,0.352670,1632,0.002258,1.000000,"(1,-1632,-0.69999999999999996,9)",3,1516,0.003223,1.000000,False,False,False,False,27,1516,1.000000,0.000000,False
